Time [s],Ch1 Current [A]
8.829000E-7,1.056583E+3
8.830000E-7,1.056440E+3
8.831000E-7,1.056298E+3
8.832000E-7,1.056155E+3
8.833000E-7,1.056013E+3
8.834000E-7,1.055871E+3
8.835000E-7,1.055729E+3
8.836000E-7,1.055587E+3
8.837000E-7,1.055445E+3
8.838000E-7,1.055304E+3
8.839000E-7,1.055163E+3
8.840000E-7,1.055022E+3
8.841000E-7,1.054882E+3
8.842000E-7,1.054742E+3
8.843000E-7,1.054602E+3
8.844000E-7,1.054463E+3
8.845000E-7,1.054324E+3
8.846000E-7,1.054186E+3
8.847000E-7,1.054048E+3
8.848000E-7,1.053910E+3
8.849000E-7,1.053773E+3
8.850000E-7,1.053637E+3
8.851000E-7,1.053501E+3
8.852000E-7,1.053366E+3
8.853000E-7,1.053231E+3
8.854000E-7,1.053097E+3
8.855000E-7,1.052964E+3
8.856000E-7,1.052831E+3
8.857000E-7,1.052699E+3
8.858000E-7,1.052567E+3
8.859000E-7,1.052436E+3
8.860000E-7,1.052306E+3
8.861000E-7,1.052177E+3
8.862000E-7,1.052049E+3
8.863000E-7,1.051921E+3
8.864000E-7,1.051794E+3
8.865000E-7,1.051668E+3
8.866000E-7,1.051542E+3
8.867000E-7,1.051418E+3
8.868000E-7,1.051294E+3
8.869000E-7,1.051171E+3
8.870000E-7,1.051049E+3
8.871000E-7,1.050928E+3
8.872000E-7,1.050807E+3
8.873000E-7,1.050688E+3
8.874000E-7,1.050569E+3
8.875000E-7,1.050452E+3
8.876000E-7,1.050335E+3
8.877000E-7,1.050219E+3
8.878000E-7,1.050104E+3
8.879000E-7,1.049990E+3
8.880000E-7,1.049877E+3
8.881000E-7,1.049765E+3
8.882000E-7,1.049654E+3
8.883000E-7,1.049543E+3
8.884000E-7,1.049434E+3
8.885000E-7,1.049325E+3
8.886000E-7,1.049218E+3
8.887000E-7,1.049111E+3
8.888000E-7,1.049005E+3
8.889000E-7,1.048900E+3
8.890000E-7,1.048796E+3
8.891000E-7,1.048693E+3
8.892000E-7,1.048590E+3
8.893000E-7,1.048489E+3
8.894000E-7,1.048388E+3
8.895000E-7,1.048289E+3
8.896000E-7,1.048190E+3
8.897000E-7,1.048091E+3
8.898000E-7,1.047994E+3
8.899000E-7,1.047898E+3
8.900000E-7,1.047802E+3
8.901000E-7,1.047707E+3
8.902000E-7,1.047613E+3
8.903000E-7,1.047519E+3
8.904000E-7,1.047427E+3
8.905000E-7,1.047335E+3
8.906000E-7,1.047243E+3
8.907000E-7,1.047153E+3
8.908000E-7,1.047063E+3
8.909000E-7,1.046974E+3
8.910000E-7,1.046885E+3
8.911000E-7,1.046797E+3
8.912000E-7,1.046709E+3
8.913000E-7,1.046623E+3
8.914000E-7,1.046536E+3
8.915000E-7,1.046450E+3
8.916000E-7,1.046365E+3
8.917000E-7,1.046280E+3
8.918000E-7,1.046196E+3
8.919000E-7,1.046112E+3
8.920000E-7,1.046029E+3
8.921000E-7,1.045946E+3
8.922000E-7,1.045863E+3
8.923000E-7,1.045781E+3
8.924000E-7,1.045699E+3
8.925000E-7,1.045617E+3
8.926000E-7,1.045536E+3
8.927000E-7,1.045455E+3
8.928000E-7,1.045374E+3
8.929000E-7,1.045293E+3
8.930000E-7,1.045212E+3
8.931000E-7,1.045132E+3
8.932000E-7,1.045051E+3
8.933000E-7,1.044971E+3
8.934000E-7,1.044891E+3
8.935000E-7,1.044810E+3
8.936000E-7,1.044730E+3
8.937000E-7,1.044650E+3
8.938000E-7,1.044569E+3
8.939000E-7,1.044489E+3
8.940000E-7,1.044408E+3
8.941000E-7,1.044327E+3
8.942000E-7,1.044246E+3
8.943000E-7,1.044165E+3
8.944000E-7,1.044084E+3
8.945000E-7,1.044002E+3
8.946000E-7,1.043920E+3
8.947000E-7,1.043837E+3
8.948000E-7,1.043754E+3
8.949000E-7,1.043671E+3
8.950000E-7,1.043587E+3
8.951000E-7,1.043502E+3
8.952000E-7,1.043417E+3
8.953000E-7,1.043332E+3
8.954000E-7,1.043246E+3
8.955000E-7,1.043159E+3
8.956000E-7,1.043072E+3
8.957000E-7,1.042984E+3
8.958000E-7,1.042895E+3
8.959000E-7,1.042805E+3
8.960000E-7,1.042715E+3
8.961000E-7,1.042624E+3
8.962000E-7,1.042531E+3
8.963000E-7,1.042438E+3
8.964000E-7,1.042344E+3
8.965000E-7,1.042249E+3
8.966000E-7,1.042153E+3
8.967000E-7,1.042056E+3
8.968000E-7,1.041958E+3
8.969000E-7,1.041859E+3
8.970000E-7,1.041759E+3
8.971000E-7,1.041657E+3
8.972000E-7,1.041555E+3
8.973000E-7,1.041451E+3
8.974000E-7,1.041346E+3
8.975000E-7,1.041239E+3
8.976000E-7,1.041131E+3
8.977000E-7,1.041022E+3
8.978000E-7,1.040911E+3
8.979000E-7,1.040799E+3
8.980000E-7,1.040686E+3
8.981000E-7,1.040571E+3
8.982000E-7,1.040455E+3
8.983000E-7,1.040337E+3
8.984000E-7,1.040217E+3
8.985000E-7,1.040096E+3
8.986000E-7,1.039974E+3
8.987000E-7,1.039849E+3
8.988000E-7,1.039724E+3
8.989000E-7,1.039596E+3
8.990000E-7,1.039467E+3
8.991000E-7,1.039336E+3
8.992000E-7,1.039203E+3
8.993000E-7,1.039069E+3
8.994000E-7,1.038933E+3
8.995000E-7,1.038795E+3
8.996000E-7,1.038655E+3
8.997000E-7,1.038514E+3
8.998000E-7,1.038371E+3
8.999000E-7,1.038226E+3
9.000000E-7,1.038079E+3
9.001000E-7,1.037930E+3
9.002000E-7,1.037780E+3
9.003000E-7,1.037628E+3
9.004000E-7,1.037474E+3
9.005000E-7,1.037318E+3
9.006000E-7,1.037160E+3
9.007000E-7,1.037001E+3
9.008000E-7,1.036840E+3
9.009000E-7,1.036677E+3
9.010000E-7,1.036512E+3
9.011000E-7,1.036346E+3
9.012000E-7,1.036178E+3
9.013000E-7,1.036008E+3
9.014000E-7,1.035837E+3
9.015000E-7,1.035664E+3
9.016000E-7,1.035489E+3
9.017000E-7,1.035312E+3
9.018000E-7,1.035134E+3
9.019000E-7,1.034955E+3
9.020000E-7,1.034774E+3
9.021000E-7,1.034591E+3
9.022000E-7,1.034407E+3
9.023000E-7,1.034222E+3
9.024000E-7,1.034035E+3
9.025000E-7,1.033846E+3
9.026000E-7,1.033657E+3
9.027000E-7,1.033466E+3
9.028000E-7,1.033273E+3
9.029000E-7,1.033080E+3
9.030000E-7,1.032885E+3
9.031000E-7,1.032689E+3
9.032000E-7,1.032492E+3
9.033000E-7,1.032294E+3
9.034000E-7,1.032094E+3
9.035000E-7,1.031894E+3
9.036000E-7,1.031693E+3
9.037000E-7,1.031491E+3
9.038000E-7,1.031287E+3
9.039000E-7,1.031083E+3
9.040000E-7,1.030878E+3
9.041000E-7,1.030673E+3
9.042000E-7,1.030466E+3
9.043000E-7,1.030259E+3
9.044000E-7,1.030051E+3
9.045000E-7,1.029842E+3
9.046000E-7,1.029633E+3
9.047000E-7,1.029422E+3
9.048000E-7,1.029212E+3
9.049000E-7,1.029001E+3
9.050000E-7,1.028789E+3
9.051000E-7,1.028577E+3
9.052000E-7,1.028364E+3
9.053000E-7,1.028151E+3
9.054000E-7,1.027937E+3
9.055000E-7,1.027724E+3
9.056000E-7,1.027509E+3
9.057000E-7,1.027295E+3
9.058000E-7,1.027080E+3
9.059000E-7,1.026864E+3
9.060000E-7,1.026649E+3
9.061000E-7,1.026433E+3
9.062000E-7,1.026217E+3
9.063000E-7,1.026001E+3
9.064000E-7,1.025785E+3
9.065000E-7,1.025568E+3
9.066000E-7,1.025351E+3
9.067000E-7,1.025134E+3
9.068000E-7,1.024918E+3
9.069000E-7,1.024700E+3
9.070000E-7,1.024483E+3
9.071000E-7,1.024266E+3
9.072000E-7,1.024049E+3
9.073000E-7,1.023831E+3
9.074000E-7,1.023614E+3
9.075000E-7,1.023397E+3
9.076000E-7,1.023179E+3
9.077000E-7,1.022962E+3
9.078000E-7,1.022744E+3
9.079000E-7,1.022526E+3
9.080000E-7,1.022309E+3
9.081000E-7,1.022091E+3
9.082000E-7,1.021874E+3
9.083000E-7,1.021656E+3
9.084000E-7,1.021439E+3
9.085000E-7,1.021221E+3
9.086000E-7,1.021004E+3
9.087000E-7,1.020786E+3
9.088000E-7,1.020569E+3
9.089000E-7,1.020352E+3
9.090000E-7,1.020134E+3
9.091000E-7,1.019917E+3
9.092000E-7,1.019700E+3
9.093000E-7,1.019482E+3
9.094000E-7,1.019265E+3
9.095000E-7,1.019048E+3
9.096000E-7,1.018831E+3
9.097000E-7,1.018614E+3
9.098000E-7,1.018397E+3
9.099000E-7,1.018180E+3
9.100000E-7,1.017963E+3
9.101000E-7,1.017746E+3
9.102000E-7,1.017529E+3
9.103000E-7,1.017312E+3
9.104000E-7,1.017095E+3
9.105000E-7,1.016879E+3
9.106000E-7,1.016662E+3
9.107000E-7,1.016445E+3
9.108000E-7,1.016229E+3
9.109000E-7,1.016013E+3
9.110000E-7,1.015796E+3
9.111000E-7,1.015580E+3
9.112000E-7,1.015364E+3
9.113000E-7,1.015148E+3
9.114000E-7,1.014932E+3
9.115000E-7,1.014717E+3
9.116000E-7,1.014501E+3
9.117000E-7,1.014286E+3
9.118000E-7,1.014071E+3
9.119000E-7,1.013856E+3
9.120000E-7,1.013641E+3
9.121000E-7,1.013426E+3
9.122000E-7,1.013212E+3
9.123000E-7,1.012998E+3
9.124000E-7,1.012784E+3
9.125000E-7,1.012570E+3
9.126000E-7,1.012357E+3
9.127000E-7,1.012143E+3
9.128000E-7,1.011931E+3
9.129000E-7,1.011718E+3
9.130000E-7,1.011506E+3
9.131000E-7,1.011294E+3
9.132000E-7,1.011083E+3
9.133000E-7,1.010872E+3
9.134000E-7,1.010662E+3
9.135000E-7,1.010452E+3
9.136000E-7,1.010242E+3
9.137000E-7,1.010033E+3
9.138000E-7,1.009824E+3
9.139000E-7,1.009616E+3
9.140000E-7,1.009409E+3
9.141000E-7,1.009202E+3
9.142000E-7,1.008996E+3
9.143000E-7,1.008790E+3
9.144000E-7,1.008585E+3
9.145000E-7,1.008381E+3
9.146000E-7,1.008177E+3
9.147000E-7,1.007975E+3
9.148000E-7,1.007773E+3
9.149000E-7,1.007571E+3
9.150000E-7,1.007371E+3
9.151000E-7,1.007172E+3
9.152000E-7,1.006973E+3
9.153000E-7,1.006776E+3
9.154000E-7,1.006579E+3
9.155000E-7,1.006384E+3
9.156000E-7,1.006189E+3
9.157000E-7,1.005996E+3
9.158000E-7,1.005803E+3
9.159000E-7,1.005612E+3
9.160000E-7,1.005422E+3
9.161000E-7,1.005233E+3
9.162000E-7,1.005046E+3
9.163000E-7,1.004859E+3
9.164000E-7,1.004674E+3
9.165000E-7,1.004491E+3
9.166000E-7,1.004308E+3
9.167000E-7,1.004128E+3
9.168000E-7,1.003948E+3
9.169000E-7,1.003770E+3
9.170000E-7,1.003593E+3
9.171000E-7,1.003418E+3
9.172000E-7,1.003245E+3
9.173000E-7,1.003073E+3
9.174000E-7,1.002903E+3
9.175000E-7,1.002734E+3
9.176000E-7,1.002567E+3
9.177000E-7,1.002401E+3
9.178000E-7,1.002237E+3
9.179000E-7,1.002075E+3
9.180000E-7,1.001915E+3
9.181000E-7,1.001756E+3
9.182000E-7,1.001599E+3
9.183000E-7,1.001444E+3
9.184000E-7,1.001291E+3
9.185000E-7,1.001139E+3
9.186000E-7,1.000989E+3
9.187000E-7,1.000841E+3
9.188000E-7,1.000695E+3
9.189000E-7,1.000550E+3
9.190000E-7,1.000408E+3
9.191000E-7,1.000267E+3
9.192000E-7,1.000128E+3
9.193000E-7,9.999909E+2
9.194000E-7,9.998555E+2
9.195000E-7,9.997219E+2
9.196000E-7,9.995901E+2
9.197000E-7,9.994601E+2
9.198000E-7,9.993318E+2
9.199000E-7,9.992053E+2
9.200000E-7,9.990806E+2
9.201000E-7,9.989575E+2
9.202000E-7,9.988362E+2
9.203000E-7,9.987165E+2
9.204000E-7,9.985985E+2
9.205000E-7,9.984821E+2
9.206000E-7,9.983673E+2
9.207000E-7,9.982540E+2
9.208000E-7,9.981424E+2
9.209000E-7,9.980322E+2
9.210000E-7,9.979235E+2
9.211000E-7,9.978163E+2
9.212000E-7,9.977105E+2
9.213000E-7,9.976060E+2
9.214000E-7,9.975029E+2
9.215000E-7,9.974012E+2
9.216000E-7,9.973006E+2
9.217000E-7,9.972014E+2
9.218000E-7,9.971033E+2
9.219000E-7,9.970063E+2
9.220000E-7,9.969105E+2
9.221000E-7,9.968157E+2
9.222000E-7,9.967220E+2
9.223000E-7,9.966293E+2
9.224000E-7,9.965374E+2
9.225000E-7,9.964465E+2
9.226000E-7,9.963565E+2
9.227000E-7,9.962672E+2
9.228000E-7,9.961788E+2
9.229000E-7,9.960910E+2
9.230000E-7,9.960040E+2
9.231000E-7,9.959175E+2
9.232000E-7,9.958317E+2
9.233000E-7,9.957464E+2
9.234000E-7,9.956616E+2
9.235000E-7,9.955772E+2
9.236000E-7,9.954933E+2
9.237000E-7,9.954097E+2
9.238000E-7,9.953265E+2
9.239000E-7,9.952436E+2
9.240000E-7,9.951609E+2
9.241000E-7,9.950784E+2
9.242000E-7,9.949961E+2
9.243000E-7,9.949139E+2
9.244000E-7,9.948318E+2
9.245000E-7,9.947498E+2
9.246000E-7,9.946678E+2
9.247000E-7,9.945857E+2
9.248000E-7,9.945036E+2
9.249000E-7,9.944214E+2
9.250000E-7,9.943391E+2
9.251000E-7,9.942566E+2
9.252000E-7,9.941739E+2
9.253000E-7,9.940910E+2
9.254000E-7,9.940079E+2
9.255000E-7,9.939245E+2
9.256000E-7,9.938407E+2
9.257000E-7,9.937566E+2
9.258000E-7,9.936722E+2
9.259000E-7,9.935874E+2
9.260000E-7,9.935022E+2
9.261000E-7,9.934165E+2
9.262000E-7,9.933304E+2
9.263000E-7,9.932438E+2
9.264000E-7,9.931567E+2
9.265000E-7,9.930691E+2
9.266000E-7,9.929810E+2
9.267000E-7,9.928923E+2
9.268000E-7,9.928031E+2
9.269000E-7,9.927134E+2
9.270000E-7,9.926230E+2
9.271000E-7,9.925321E+2
9.272000E-7,9.924405E+2
9.273000E-7,9.923484E+2
9.274000E-7,9.922556E+2
9.275000E-7,9.921622E+2
9.276000E-7,9.920683E+2
9.277000E-7,9.919736E+2
9.278000E-7,9.918784E+2
9.279000E-7,9.917826E+2
9.280000E-7,9.916861E+2
9.281000E-7,9.915890E+2
9.282000E-7,9.914912E+2
9.283000E-7,9.913929E+2
9.284000E-7,9.912940E+2
9.285000E-7,9.911944E+2
9.286000E-7,9.910943E+2
9.287000E-7,9.909935E+2
9.288000E-7,9.908922E+2
9.289000E-7,9.907903E+2
9.290000E-7,9.906878E+2
9.291000E-7,9.905848E+2
9.292000E-7,9.904813E+2
9.293000E-7,9.903772E+2
9.294000E-7,9.902726E+2
9.295000E-7,9.901675E+2
9.296000E-7,9.900619E+2
9.297000E-7,9.899558E+2
9.298000E-7,9.898492E+2
9.299000E-7,9.897422E+2
9.300000E-7,9.896348E+2
9.301000E-7,9.895270E+2
9.302000E-7,9.894187E+2
9.303000E-7,9.893101E+2
9.304000E-7,9.892011E+2
9.305000E-7,9.890918E+2
9.306000E-7,9.889821E+2
9.307000E-7,9.888722E+2
9.308000E-7,9.887619E+2
9.309000E-7,9.886513E+2
9.310000E-7,9.885405E+2
9.311000E-7,9.884294E+2
9.312000E-7,9.883181E+2
9.313000E-7,9.882066E+2
9.314000E-7,9.880949E+2
9.315000E-7,9.879831E+2
9.316000E-7,9.878711E+2
9.317000E-7,9.877589E+2
9.318000E-7,9.876467E+2
9.319000E-7,9.875343E+2
9.320000E-7,9.874219E+2
9.321000E-7,9.873094E+2
9.322000E-7,9.871968E+2
9.323000E-7,9.870843E+2
9.324000E-7,9.869717E+2
9.325000E-7,9.868591E+2
9.326000E-7,9.867466E+2
9.327000E-7,9.866341E+2
9.328000E-7,9.865217E+2
9.329000E-7,9.864094E+2
9.330000E-7,9.862972E+2
9.331000E-7,9.861851E+2
9.332000E-7,9.860732E+2
9.333000E-7,9.859614E+2
9.334000E-7,9.858498E+2
9.335000E-7,9.857384E+2
9.336000E-7,9.856271E+2
9.337000E-7,9.855162E+2
9.338000E-7,9.854054E+2
9.339000E-7,9.852949E+2
9.340000E-7,9.851847E+2
9.341000E-7,9.850747E+2
9.342000E-7,9.849650E+2
9.343000E-7,9.848557E+2
9.344000E-7,9.847466E+2
9.345000E-7,9.846379E+2
9.346000E-7,9.845295E+2
9.347000E-7,9.844215E+2
9.348000E-7,9.843138E+2
9.349000E-7,9.842065E+2
9.350000E-7,9.840995E+2
9.351000E-7,9.839929E+2
9.352000E-7,9.838867E+2
9.353000E-7,9.837808E+2
9.354000E-7,9.836753E+2
9.355000E-7,9.835702E+2
9.356000E-7,9.834654E+2
9.357000E-7,9.833610E+2
9.358000E-7,9.832569E+2
9.359000E-7,9.831532E+2
9.360000E-7,9.830498E+2
9.361000E-7,9.829468E+2
9.362000E-7,9.828441E+2
9.363000E-7,9.827417E+2
9.364000E-7,9.826396E+2
9.365000E-7,9.825378E+2
9.366000E-7,9.824363E+2
9.367000E-7,9.823351E+2
9.368000E-7,9.822341E+2
9.369000E-7,9.821333E+2
9.370000E-7,9.820328E+2
9.371000E-7,9.819324E+2
9.372000E-7,9.818323E+2
9.373000E-7,9.817323E+2
9.374000E-7,9.816324E+2
9.375000E-7,9.815327E+2
9.376000E-7,9.814330E+2
9.377000E-7,9.813335E+2
9.378000E-7,9.812340E+2
9.379000E-7,9.811345E+2
9.380000E-7,9.810351E+2
9.381000E-7,9.809356E+2
9.382000E-7,9.808361E+2
9.383000E-7,9.807366E+2
9.384000E-7,9.806370E+2
9.385000E-7,9.805373E+2
9.386000E-7,9.804374E+2
9.387000E-7,9.803374E+2
9.388000E-7,9.802373E+2
9.389000E-7,9.801370E+2
9.390000E-7,9.800364E+2
9.391000E-7,9.799356E+2
9.392000E-7,9.798346E+2
9.393000E-7,9.797333E+2
9.394000E-7,9.796317E+2
9.395000E-7,9.795298E+2
9.396000E-7,9.794275E+2
9.397000E-7,9.793249E+2
9.398000E-7,9.792219E+2
9.399000E-7,9.791185E+2
9.400000E-7,9.790147E+2
9.401000E-7,9.789104E+2
9.402000E-7,9.788058E+2
9.403000E-7,9.787006E+2
9.404000E-7,9.785950E+2
9.405000E-7,9.784888E+2
9.406000E-7,9.783822E+2
9.407000E-7,9.782750E+2
9.408000E-7,9.781673E+2
9.409000E-7,9.780591E+2
9.410000E-7,9.779503E+2
9.411000E-7,9.778409E+2
9.412000E-7,9.777310E+2
9.413000E-7,9.776204E+2
9.414000E-7,9.775092E+2
9.415000E-7,9.773975E+2
9.416000E-7,9.772851E+2
9.417000E-7,9.771720E+2
9.418000E-7,9.770584E+2
9.419000E-7,9.769441E+2
9.420000E-7,9.768291E+2
9.421000E-7,9.767135E+2
9.422000E-7,9.765972E+2
9.423000E-7,9.764802E+2
9.424000E-7,9.763626E+2
9.425000E-7,9.762443E+2
9.426000E-7,9.761254E+2
9.427000E-7,9.760057E+2
9.428000E-7,9.758854E+2
9.429000E-7,9.757644E+2
9.430000E-7,9.756427E+2
9.431000E-7,9.755203E+2
9.432000E-7,9.753972E+2
9.433000E-7,9.752734E+2
9.434000E-7,9.751490E+2
9.435000E-7,9.750239E+2
9.436000E-7,9.748981E+2
9.437000E-7,9.747716E+2
9.438000E-7,9.746444E+2
9.439000E-7,9.745165E+2
9.440000E-7,9.743880E+2
9.441000E-7,9.742588E+2
9.442000E-7,9.741290E+2
9.443000E-7,9.739984E+2
9.444000E-7,9.738673E+2
9.445000E-7,9.737354E+2
9.446000E-7,9.736029E+2
9.447000E-7,9.734698E+2
9.448000E-7,9.733360E+2
9.449000E-7,9.732016E+2
9.450000E-7,9.730666E+2
9.451000E-7,9.729310E+2
9.452000E-7,9.727947E+2
9.453000E-7,9.726578E+2
9.454000E-7,9.725204E+2
9.455000E-7,9.723823E+2
9.456000E-7,9.722437E+2
9.457000E-7,9.721045E+2
9.458000E-7,9.719647E+2
9.459000E-7,9.718243E+2
9.460000E-7,9.716834E+2
9.461000E-7,9.715420E+2
9.462000E-7,9.714000E+2
9.463000E-7,9.712575E+2
9.464000E-7,9.711145E+2
9.465000E-7,9.709710E+2
9.466000E-7,9.708270E+2
9.467000E-7,9.706825E+2
9.468000E-7,9.705375E+2
9.469000E-7,9.703921E+2
9.470000E-7,9.702462E+2
9.471000E-7,9.700998E+2
9.472000E-7,9.699530E+2
9.473000E-7,9.698058E+2
9.474000E-7,9.696582E+2
9.475000E-7,9.695102E+2
9.476000E-7,9.693618E+2
9.477000E-7,9.692130E+2
9.478000E-7,9.690639E+2
9.479000E-7,9.689144E+2
9.480000E-7,9.687646E+2
9.481000E-7,9.686144E+2
9.482000E-7,9.684639E+2
9.483000E-7,9.683131E+2
9.484000E-7,9.681621E+2
9.485000E-7,9.680107E+2
9.486000E-7,9.678591E+2
9.487000E-7,9.677072E+2
9.488000E-7,9.675550E+2
9.489000E-7,9.674027E+2
9.490000E-7,9.672500E+2
9.491000E-7,9.670972E+2
9.492000E-7,9.669442E+2
9.493000E-7,9.667909E+2
9.494000E-7,9.666375E+2
9.495000E-7,9.664839E+2
9.496000E-7,9.663301E+2
9.497000E-7,9.661761E+2
9.498000E-7,9.660220E+2
9.499000E-7,9.658677E+2
9.500000E-7,9.657132E+2
9.501000E-7,9.655586E+2
9.502000E-7,9.654038E+2
9.503000E-7,9.652488E+2
9.504000E-7,9.650937E+2
9.505000E-7,9.649385E+2
9.506000E-7,9.647831E+2
9.507000E-7,9.646275E+2
9.508000E-7,9.644718E+2
9.509000E-7,9.643159E+2
9.510000E-7,9.641599E+2
9.511000E-7,9.640037E+2
9.512000E-7,9.638473E+2
9.513000E-7,9.636907E+2
9.514000E-7,9.635339E+2
9.515000E-7,9.633770E+2
9.516000E-7,9.632198E+2
9.517000E-7,9.630625E+2
9.518000E-7,9.629049E+2
9.519000E-7,9.627471E+2
9.520000E-7,9.625890E+2
9.521000E-7,9.624307E+2
9.522000E-7,9.622722E+2
9.523000E-7,9.621134E+2
9.524000E-7,9.619543E+2
9.525000E-7,9.617949E+2
9.526000E-7,9.616352E+2
9.527000E-7,9.614752E+2
9.528000E-7,9.613149E+2
9.529000E-7,9.611543E+2
9.530000E-7,9.609933E+2
9.531000E-7,9.608320E+2
9.532000E-7,9.606703E+2
9.533000E-7,9.605082E+2
9.534000E-7,9.603458E+2
9.535000E-7,9.601830E+2
9.536000E-7,9.600198E+2
9.537000E-7,9.598562E+2
9.538000E-7,9.596922E+2
9.539000E-7,9.595277E+2
9.540000E-7,9.593629E+2
9.541000E-7,9.591976E+2
9.542000E-7,9.590319E+2
9.543000E-7,9.588658E+2
9.544000E-7,9.586992E+2
9.545000E-7,9.585322E+2
9.546000E-7,9.583647E+2
9.547000E-7,9.581968E+2
9.548000E-7,9.580285E+2
9.549000E-7,9.578598E+2
9.550000E-7,9.576906E+2
9.551000E-7,9.575209E+2
9.552000E-7,9.573509E+2
9.553000E-7,9.571804E+2
9.554000E-7,9.570095E+2
9.555000E-7,9.568382E+2
9.556000E-7,9.566665E+2
9.557000E-7,9.564943E+2
9.558000E-7,9.563218E+2
9.559000E-7,9.561490E+2
9.560000E-7,9.559757E+2
9.561000E-7,9.558021E+2
9.562000E-7,9.556282E+2
9.563000E-7,9.554539E+2
9.564000E-7,9.552793E+2
9.565000E-7,9.551044E+2
9.566000E-7,9.549292E+2
9.567000E-7,9.547538E+2
9.568000E-7,9.545782E+2
9.569000E-7,9.544023E+2
9.570000E-7,9.542262E+2
9.571000E-7,9.540499E+2
9.572000E-7,9.538735E+2
9.573000E-7,9.536969E+2
9.574000E-7,9.535203E+2
9.575000E-7,9.533435E+2
9.576000E-7,9.531667E+2
9.577000E-7,9.529898E+2
9.578000E-7,9.528130E+2
9.579000E-7,9.526361E+2
9.580000E-7,9.524593E+2
9.581000E-7,9.522826E+2
9.582000E-7,9.521059E+2
9.583000E-7,9.519294E+2
9.584000E-7,9.517530E+2
9.585000E-7,9.515769E+2
9.586000E-7,9.514009E+2
9.587000E-7,9.512252E+2
9.588000E-7,9.510497E+2
9.589000E-7,9.508745E+2
9.590000E-7,9.506997E+2
9.591000E-7,9.505252E+2
9.592000E-7,9.503511E+2
9.593000E-7,9.501773E+2
9.594000E-7,9.500041E+2
9.595000E-7,9.498313E+2
9.596000E-7,9.496589E+2
9.597000E-7,9.494871E+2
9.598000E-7,9.493158E+2
9.599000E-7,9.491451E+2
9.600000E-7,9.489750E+2
9.601000E-7,9.488055E+2
9.602000E-7,9.486367E+2
9.603000E-7,9.484684E+2
9.604000E-7,9.483009E+2
9.605000E-7,9.481341E+2
9.606000E-7,9.479680E+2
9.607000E-7,9.478027E+2
9.608000E-7,9.476381E+2
9.609000E-7,9.474743E+2
9.610000E-7,9.473114E+2
9.611000E-7,9.471492E+2
9.612000E-7,9.469879E+2
9.613000E-7,9.468275E+2
9.614000E-7,9.466679E+2
9.615000E-7,9.465092E+2
9.616000E-7,9.463514E+2
9.617000E-7,9.461946E+2
9.618000E-7,9.460387E+2
9.619000E-7,9.458837E+2
9.620000E-7,9.457297E+2
9.621000E-7,9.455766E+2
9.622000E-7,9.454245E+2
9.623000E-7,9.452735E+2
9.624000E-7,9.451234E+2
9.625000E-7,9.449743E+2
9.626000E-7,9.448262E+2
9.627000E-7,9.446791E+2
9.628000E-7,9.445331E+2
9.629000E-7,9.443881E+2
9.630000E-7,9.442441E+2
9.631000E-7,9.441011E+2
9.632000E-7,9.439592E+2
9.633000E-7,9.438183E+2
9.634000E-7,9.436784E+2
9.635000E-7,9.435396E+2
9.636000E-7,9.434018E+2
9.637000E-7,9.432650E+2
9.638000E-7,9.431293E+2
9.639000E-7,9.429946E+2
9.640000E-7,9.428609E+2
9.641000E-7,9.427282E+2
9.642000E-7,9.425965E+2
9.643000E-7,9.424658E+2
9.644000E-7,9.423361E+2
9.645000E-7,9.422075E+2
9.646000E-7,9.420798E+2
9.647000E-7,9.419531E+2
9.648000E-7,9.418274E+2
9.649000E-7,9.417027E+2
9.650000E-7,9.415789E+2
9.651000E-7,9.414561E+2
9.652000E-7,9.413342E+2
9.653000E-7,9.412133E+2
9.654000E-7,9.410934E+2
9.655000E-7,9.409744E+2
9.656000E-7,9.408563E+2
9.657000E-7,9.407391E+2
9.658000E-7,9.406228E+2
9.659000E-7,9.405074E+2
9.660000E-7,9.403930E+2
9.661000E-7,9.402794E+2
9.662000E-7,9.401667E+2
9.663000E-7,9.400548E+2
9.664000E-7,9.399439E+2
9.665000E-7,9.398337E+2
9.666000E-7,9.397244E+2
9.667000E-7,9.396160E+2
9.668000E-7,9.395083E+2
9.669000E-7,9.394015E+2
9.670000E-7,9.392955E+2
9.671000E-7,9.391903E+2
9.672000E-7,9.390858E+2
9.673000E-7,9.389822E+2
9.674000E-7,9.388792E+2
9.675000E-7,9.387771E+2
9.676000E-7,9.386757E+2
9.677000E-7,9.385750E+2
9.678000E-7,9.384750E+2
9.679000E-7,9.383757E+2
9.680000E-7,9.382772E+2
9.681000E-7,9.381793E+2
9.682000E-7,9.380820E+2
9.683000E-7,9.379855E+2
9.684000E-7,9.378895E+2
9.685000E-7,9.377942E+2
9.686000E-7,9.376996E+2
9.687000E-7,9.376055E+2
9.688000E-7,9.375120E+2
9.689000E-7,9.374191E+2
9.690000E-7,9.373267E+2
9.691000E-7,9.372349E+2
9.692000E-7,9.371436E+2
9.693000E-7,9.370529E+2
9.694000E-7,9.369626E+2
9.695000E-7,9.368729E+2
9.696000E-7,9.367836E+2
9.697000E-7,9.366947E+2
9.698000E-7,9.366063E+2
9.699000E-7,9.365183E+2
9.700000E-7,9.364308E+2
9.701000E-7,9.363436E+2
9.702000E-7,9.362568E+2
