Time,Ch A
2.060850E-5,1.441329E+0
2.060900E-5,1.445307E+0
2.060950E-5,1.448023E+0
2.061000E-5,1.449478E+0
2.061050E-5,1.449692E+0
2.061100E-5,1.448706E+0
2.061150E-5,1.446580E+0
2.061200E-5,1.443391E+0
2.061250E-5,1.439237E+0
2.061300E-5,1.434228E+0
2.061350E-5,1.428491E+0
2.061400E-5,1.422165E+0
2.061450E-5,1.415396E+0
2.061500E-5,1.408334E+0
2.061550E-5,1.401133E+0
2.061600E-5,1.393941E+0
2.061650E-5,1.386903E+0
2.061700E-5,1.380154E+0
2.061750E-5,1.373819E+0
2.061800E-5,1.368011E+0
2.061850E-5,1.362823E+0
2.061900E-5,1.358334E+0
2.061950E-5,1.354605E+0
2.062000E-5,1.351680E+0
2.062050E-5,1.349587E+0
2.062100E-5,1.348334E+0
2.062150E-5,1.347913E+0
2.062200E-5,1.348297E+0
2.062250E-5,1.349439E+0
2.062300E-5,1.351277E+0
2.062350E-5,1.353729E+0
2.062400E-5,1.356698E+0
2.062450E-5,1.360074E+0
2.062500E-5,1.363744E+0
2.062550E-5,1.367591E+0
2.062600E-5,1.371509E+0
2.062650E-5,1.375402E+0
2.062700E-5,1.379198E+0
2.062750E-5,1.382851E+0
2.062800E-5,1.386340E+0
2.062850E-5,1.389670E+0
2.062900E-5,1.392866E+0
2.062950E-5,1.395969E+0
2.063000E-5,1.399032E+0
2.063050E-5,1.402113E+0
2.063100E-5,1.405276E+0
2.063150E-5,1.408584E+0
2.063200E-5,1.412099E+0
2.063250E-5,1.415870E+0
2.063300E-5,1.419934E+0
2.063350E-5,1.424311E+0
2.063400E-5,1.429003E+0
2.063450E-5,1.433993E+0
2.063500E-5,1.439248E+0
2.063550E-5,1.444720E+0
2.063600E-5,1.450349E+0
2.063650E-5,1.456063E+0
2.063700E-5,1.461779E+0
2.063750E-5,1.467407E+0
2.063800E-5,1.472847E+0
2.063850E-5,1.477995E+0
2.063900E-5,1.482737E+0
2.063950E-5,1.486950E+0
2.064000E-5,1.490505E+0
2.064050E-5,1.493269E+0
2.064100E-5,1.495110E+0
2.064150E-5,1.495904E+0
2.064200E-5,1.495546E+0
2.064250E-5,1.493952E+0
2.064300E-5,1.491064E+0
2.064350E-5,1.486857E+0
2.064400E-5,1.481341E+0
2.064450E-5,1.474561E+0
2.064500E-5,1.466600E+0
2.064550E-5,1.457572E+0
2.064600E-5,1.447618E+0
2.064650E-5,1.436899E+0
2.064700E-5,1.425587E+0
2.064750E-5,1.413856E+0
2.064800E-5,1.401875E+0
2.064850E-5,1.389802E+0
2.064900E-5,1.377778E+0
2.064950E-5,1.365925E+0
2.065000E-5,1.354344E+0
2.065050E-5,1.343118E+0
2.065100E-5,1.332319E+0
2.065150E-5,1.322002E+0
2.065200E-5,1.312213E+0
2.065250E-5,1.302987E+0
2.065300E-5,1.294354E+0
2.065350E-5,1.286341E+0
2.065400E-5,1.278977E+0
2.065450E-5,1.272296E+0
2.065500E-5,1.266337E+0
2.065550E-5,1.261147E+0
2.065600E-5,1.256778E+0
2.065650E-5,1.253286E+0
2.065700E-5,1.250733E+0
2.065750E-5,1.249182E+0
2.065800E-5,1.248696E+0
2.065850E-5,1.249338E+0
2.065900E-5,1.251162E+0
2.065950E-5,1.254214E+0
2.066000E-5,1.258530E+0
2.066050E-5,1.264130E+0
2.066100E-5,1.271014E+0
2.066150E-5,1.279158E+0
2.066200E-5,1.288511E+0
2.066250E-5,1.298995E+0
2.066300E-5,1.310496E+0
2.066350E-5,1.322873E+0
2.066400E-5,1.335953E+0
2.066450E-5,1.349537E+0
2.066500E-5,1.363408E+0
2.066550E-5,1.377335E+0
2.066600E-5,1.391081E+0
2.066650E-5,1.404407E+0
2.066700E-5,1.417075E+0
2.066750E-5,1.428853E+0
2.066800E-5,1.439516E+0
2.066850E-5,1.448850E+0
2.066900E-5,1.456661E+0
2.066950E-5,1.462780E+0
2.067000E-5,1.467068E+0
2.067050E-5,1.469424E+0
2.067100E-5,1.469783E+0
2.067150E-5,1.468122E+0
2.067200E-5,1.464456E+0
2.067250E-5,1.458839E+0
2.067300E-5,1.451364E+0
2.067350E-5,1.442162E+0
2.067400E-5,1.431396E+0
2.067450E-5,1.419257E+0
2.067500E-5,1.405958E+0
2.067550E-5,1.391732E+0
2.067600E-5,1.376819E+0
2.067650E-5,1.361468E+0
2.067700E-5,1.345928E+0
2.067750E-5,1.330440E+0
2.067800E-5,1.315235E+0
2.067850E-5,1.300528E+0
2.067900E-5,1.286513E+0
2.067950E-5,1.273362E+0
2.068000E-5,1.261218E+0
2.068050E-5,1.250192E+0
2.068100E-5,1.240366E+0
2.068150E-5,1.231789E+0
2.068200E-5,1.224476E+0
2.068250E-5,1.218413E+0
2.068300E-5,1.213557E+0
2.068350E-5,1.209842E+0
2.068400E-5,1.207186E+0
2.068450E-5,1.205494E+0
2.068500E-5,1.204665E+0
2.068550E-5,1.204598E+0
2.068600E-5,1.205196E+0
2.068650E-5,1.206368E+0
2.068700E-5,1.208029E+0
2.068750E-5,1.210106E+0
2.068800E-5,1.212532E+0
2.068850E-5,1.215249E+0
2.068900E-5,1.218204E+0
2.068950E-5,1.221351E+0
2.069000E-5,1.224645E+0
2.069050E-5,1.228047E+0
2.069100E-5,1.231523E+0
2.069150E-5,1.235045E+0
2.069200E-5,1.238594E+0
2.069250E-5,1.242158E+0
2.069300E-5,1.245728E+0
2.069350E-5,1.249299E+0
2.069400E-5,1.252860E+0
2.069450E-5,1.256395E+0
2.069500E-5,1.259878E+0
2.069550E-5,1.263274E+0
2.069600E-5,1.266534E+0
2.069650E-5,1.269599E+0
2.069700E-5,1.272399E+0
2.069750E-5,1.274858E+0
2.069800E-5,1.276896E+0
2.069850E-5,1.278437E+0
2.069900E-5,1.279410E+0
2.069950E-5,1.279752E+0
2.070000E-5,1.279415E+0
2.070050E-5,1.278361E+0
2.070100E-5,1.276565E+0
2.070150E-5,1.274015E+0
2.070200E-5,1.270715E+0
2.070250E-5,1.266681E+0
2.070300E-5,1.261944E+0
2.070350E-5,1.256550E+0
2.070400E-5,1.250559E+0
2.070450E-5,1.244041E+0
2.070500E-5,1.237076E+0
2.070550E-5,1.229755E+0
2.070600E-5,1.222174E+0
2.070650E-5,1.214440E+0
2.070700E-5,1.206668E+0
2.070750E-5,1.198984E+0
2.070800E-5,1.191525E+0
2.070850E-5,1.184433E+0
2.070900E-5,1.177853E+0
2.070950E-5,1.171928E+0
2.071000E-5,1.166791E+0
2.071050E-5,1.162564E+0
2.071100E-5,1.159350E+0
2.071150E-5,1.157228E+0
2.071200E-5,1.156254E+0
2.071250E-5,1.156454E+0
2.071300E-5,1.157832E+0
2.071350E-5,1.160369E+0
2.071400E-5,1.164030E+0
2.071450E-5,1.168767E+0
2.071500E-5,1.174524E+0
2.071550E-5,1.181238E+0
2.071600E-5,1.188841E+0
2.071650E-5,1.197257E+0
2.071700E-5,1.206406E+0
2.071750E-5,1.216199E+0
2.071800E-5,1.226538E+0
2.071850E-5,1.237318E+0
2.071900E-5,1.248427E+0
2.071950E-5,1.259747E+0
2.072000E-5,1.271159E+0
2.072050E-5,1.282546E+0
2.072100E-5,1.293794E+0
2.072150E-5,1.304794E+0
2.072200E-5,1.315448E+0
2.072250E-5,1.325667E+0
2.072300E-5,1.335375E+0
2.072350E-5,1.344508E+0
2.072400E-5,1.353018E+0
2.072450E-5,1.360872E+0
2.072500E-5,1.368052E+0
2.072550E-5,1.374551E+0
2.072600E-5,1.380378E+0
2.072650E-5,1.385548E+0
2.072700E-5,1.390084E+0
2.072750E-5,1.394011E+0
2.072800E-5,1.397355E+0
2.072850E-5,1.400140E+0
2.072900E-5,1.402387E+0
2.072950E-5,1.404121E+0
2.073000E-5,1.405368E+0
2.073050E-5,1.406163E+0
2.073100E-5,1.406543E+0
2.073150E-5,1.406554E+0
2.073200E-5,1.406240E+0
2.073250E-5,1.405644E+0
2.073300E-5,1.404805E+0
2.073350E-5,1.403751E+0
2.073400E-5,1.402502E+0
2.073450E-5,1.401066E+0
2.073500E-5,1.399446E+0
2.073550E-5,1.397632E+0
2.073600E-5,1.395615E+0
2.073650E-5,1.393379E+0
2.073700E-5,1.390908E+0
2.073750E-5,1.388187E+0
2.073800E-5,1.385200E+0
2.073850E-5,1.381933E+0
2.073900E-5,1.378372E+0
2.073950E-5,1.374505E+0
2.074000E-5,1.370321E+0
2.074050E-5,1.365813E+0
2.074100E-5,1.360976E+0
2.074150E-5,1.355817E+0
2.074200E-5,1.350350E+0
2.074250E-5,1.344608E+0
2.074300E-5,1.338638E+0
2.074350E-5,1.332510E+0
2.074400E-5,1.326311E+0
2.074450E-5,1.320146E+0
2.074500E-5,1.314133E+0
2.074550E-5,1.308401E+0
2.074600E-5,1.303085E+0
2.074650E-5,1.298321E+0
2.074700E-5,1.294243E+0
2.074750E-5,1.290976E+0
2.074800E-5,1.288636E+0
2.074850E-5,1.287323E+0
2.074900E-5,1.287121E+0
2.074950E-5,1.288095E+0
2.075000E-5,1.290286E+0
2.075050E-5,1.293708E+0
2.075100E-5,1.298346E+0
2.075150E-5,1.304153E+0
2.075200E-5,1.311051E+0
2.075250E-5,1.318939E+0
2.075300E-5,1.327691E+0
2.075350E-5,1.337168E+0
2.075400E-5,1.347215E+0
2.075450E-5,1.357673E+0
2.075500E-5,1.368378E+0
2.075550E-5,1.379164E+0
2.075600E-5,1.389863E+0
2.075650E-5,1.400308E+0
2.075700E-5,1.410330E+0
2.075750E-5,1.419761E+0
2.075800E-5,1.428434E+0
2.075850E-5,1.436189E+0
2.075900E-5,1.442875E+0
2.075950E-5,1.448357E+0
2.076000E-5,1.452520E+0
2.076050E-5,1.455273E+0
2.076100E-5,1.456551E+0
2.076150E-5,1.456320E+0
2.076200E-5,1.454578E+0
2.076250E-5,1.451362E+0
2.076300E-5,1.446747E+0
2.076350E-5,1.440852E+0
2.076400E-5,1.433833E+0
2.076450E-5,1.425881E+0
2.076500E-5,1.417210E+0
2.076550E-5,1.408058E+0
2.076600E-5,1.398673E+0
2.076650E-5,1.389313E+0
2.076700E-5,1.380237E+0
2.076750E-5,1.371701E+0
2.076800E-5,1.363954E+0
2.076850E-5,1.357228E+0
2.076900E-5,1.351730E+0
2.076950E-5,1.347637E+0
2.077000E-5,1.345088E+0
2.077050E-5,1.344178E+0
2.077100E-5,1.344957E+0
2.077150E-5,1.347423E+0
2.077200E-5,1.351523E+0
2.077250E-5,1.357152E+0
2.077300E-5,1.364159E+0
2.077350E-5,1.372348E+0
2.077400E-5,1.381491E+0
2.077450E-5,1.391327E+0
2.077500E-5,1.401577E+0
2.077550E-5,1.411947E+0
2.077600E-5,1.422140E+0
2.077650E-5,1.431866E+0
2.077700E-5,1.440847E+0
2.077750E-5,1.448823E+0
2.077800E-5,1.455563E+0
2.077850E-5,1.460865E+0
2.077900E-5,1.464564E+0
2.077950E-5,1.466532E+0
2.078000E-5,1.466682E+0
2.078050E-5,1.464965E+0
2.078100E-5,1.461373E+0
2.078150E-5,1.455930E+0
2.078200E-5,1.448689E+0
2.078250E-5,1.439730E+0
2.078300E-5,1.429153E+0
2.078350E-5,1.417077E+0
2.078400E-5,1.403633E+0
2.078450E-5,1.388970E+0
2.078500E-5,1.373248E+0
2.078550E-5,1.356640E+0
2.078600E-5,1.339328E+0
2.078650E-5,1.321509E+0
2.078700E-5,1.303388E+0
2.078750E-5,1.285177E+0
2.078800E-5,1.267094E+0
2.078850E-5,1.249352E+0
2.078900E-5,1.232158E+0
2.078950E-5,1.215704E+0
2.079000E-5,1.200167E+0
2.079050E-5,1.185700E+0
2.079100E-5,1.172431E+0
2.079150E-5,1.160464E+0
2.079200E-5,1.149877E+0
2.079250E-5,1.140726E+0
2.079300E-5,1.133049E+0
2.079350E-5,1.126866E+0
2.079400E-5,1.122184E+0
2.079450E-5,1.118994E+0
2.079500E-5,1.117272E+0
2.079550E-5,1.116980E+0
2.079600E-5,1.118063E+0
2.079650E-5,1.120450E+0
2.079700E-5,1.124057E+0
2.079750E-5,1.128786E+0
2.079800E-5,1.134531E+0
2.079850E-5,1.141180E+0
2.079900E-5,1.148617E+0
2.079950E-5,1.156729E+0
2.080000E-5,1.165407E+0
2.080050E-5,1.174550E+0
2.080100E-5,1.184068E+0
2.080150E-5,1.193882E+0
2.080200E-5,1.203919E+0
2.080250E-5,1.214110E+0
2.080300E-5,1.224386E+0
2.080350E-5,1.234676E+0
2.080400E-5,1.244902E+0
2.080450E-5,1.254979E+0
2.080500E-5,1.264818E+0
2.080550E-5,1.274321E+0
2.080600E-5,1.283381E+0
2.080650E-5,1.291882E+0
2.080700E-5,1.299701E+0
2.080750E-5,1.306715E+0
2.080800E-5,1.312798E+0
2.080850E-5,1.317836E+0
2.080900E-5,1.321721E+0
2.080950E-5,1.324365E+0
2.081000E-5,1.325696E+0
2.081050E-5,1.325668E+0
2.081100E-5,1.324257E+0
2.081150E-5,1.321466E+0
2.081200E-5,1.317326E+0
2.081250E-5,1.311895E+0
2.081300E-5,1.305252E+0
2.081350E-5,1.297502E+0
2.081400E-5,1.288761E+0
2.081450E-5,1.279159E+0
2.081500E-5,1.268825E+0
2.081550E-5,1.257888E+0
2.081600E-5,1.246471E+0
2.081650E-5,1.234688E+0
2.081700E-5,1.222644E+0
2.081750E-5,1.210434E+0
2.081800E-5,1.198144E+0
2.081850E-5,1.185850E+0
2.081900E-5,1.173625E+0
2.081950E-5,1.161534E+0
2.082000E-5,1.149642E+0
2.082050E-5,1.138014E+0
2.082100E-5,1.126719E+0
2.082150E-5,1.115831E+0
2.082200E-5,1.105429E+0
2.082250E-5,1.095599E+0
2.082300E-5,1.086428E+0
2.082350E-5,1.078005E+0
2.082400E-5,1.070415E+0
2.082450E-5,1.063738E+0
2.082500E-5,1.058040E+0
2.082550E-5,1.053376E+0
2.082600E-5,1.049784E+0
2.082650E-5,1.047284E+0
2.082700E-5,1.045882E+0
2.082750E-5,1.045572E+0
2.082800E-5,1.046338E+0
2.082850E-5,1.048157E+0
2.082900E-5,1.051005E+0
2.082950E-5,1.054854E+0
2.083000E-5,1.059674E+0
2.083050E-5,1.065436E+0
2.083100E-5,1.072110E+0
2.083150E-5,1.079668E+0
2.083200E-5,1.088081E+0
2.083250E-5,1.097325E+0
2.083300E-5,1.107370E+0
2.083350E-5,1.118187E+0
2.083400E-5,1.129741E+0
2.083450E-5,1.141989E+0
2.083500E-5,1.154876E+0
2.083550E-5,1.168331E+0
2.083600E-5,1.182269E+0
2.083650E-5,1.196588E+0
2.083700E-5,1.211165E+0
2.083750E-5,1.225863E+0
2.083800E-5,1.240529E+0
2.083850E-5,1.254996E+0
2.083900E-5,1.269093E+0
2.083950E-5,1.282648E+0
2.084000E-5,1.295495E+0
2.084050E-5,1.307481E+0
2.084100E-5,1.318462E+0
2.084150E-5,1.328314E+0
2.084200E-5,1.336929E+0
2.084250E-5,1.344216E+0
2.084300E-5,1.350105E+0
2.084350E-5,1.354549E+0
2.084400E-5,1.357521E+0
2.084450E-5,1.359021E+0
2.084500E-5,1.359073E+0
2.084550E-5,1.357729E+0
2.084600E-5,1.355068E+0
2.084650E-5,1.351193E+0
2.084700E-5,1.346227E+0
2.084750E-5,1.340314E+0
2.084800E-5,1.333609E+0
2.084850E-5,1.326284E+0
2.084900E-5,1.318515E+0
2.084950E-5,1.310487E+0
2.085000E-5,1.302382E+0
2.085050E-5,1.294376E+0
2.085100E-5,1.286636E+0
2.085150E-5,1.279312E+0
2.085200E-5,1.272536E+0
2.085250E-5,1.266420E+0
2.085300E-5,1.261053E+0
2.085350E-5,1.256497E+0
2.085400E-5,1.252793E+0
2.085450E-5,1.249955E+0
2.085500E-5,1.247977E+0
2.085550E-5,1.246830E+0
2.085600E-5,1.246468E+0
2.085650E-5,1.246822E+0
2.085700E-5,1.247806E+0
2.085750E-5,1.249313E+0
2.085800E-5,1.251223E+0
2.085850E-5,1.253397E+0
2.085900E-5,1.255692E+0
2.085950E-5,1.257965E+0
2.086000E-5,1.260079E+0
2.086050E-5,1.261908E+0
2.086100E-5,1.263343E+0
2.086150E-5,1.264291E+0
2.086200E-5,1.264678E+0
2.086250E-5,1.264445E+0
2.086300E-5,1.263548E+0
2.086350E-5,1.261957E+0
2.086400E-5,1.259655E+0
2.086450E-5,1.256631E+0
2.086500E-5,1.252883E+0
2.086550E-5,1.248414E+0
2.086600E-5,1.243236E+0
2.086650E-5,1.237370E+0
2.086700E-5,1.230847E+0
2.086750E-5,1.223712E+0
2.086800E-5,1.216022E+0
2.086850E-5,1.207846E+0
2.086900E-5,1.199262E+0
2.086950E-5,1.190358E+0
2.087000E-5,1.181229E+0
2.087050E-5,1.171979E+0
2.087100E-5,1.162718E+0
2.087150E-5,1.153563E+0
2.087200E-5,1.144635E+0
2.087250E-5,1.136056E+0
2.087300E-5,1.127951E+0
2.087350E-5,1.120442E+0
2.087400E-5,1.113645E+0
2.087450E-5,1.107664E+0
2.087500E-5,1.102587E+0
2.087550E-5,1.098480E+0
2.087600E-5,1.095388E+0
2.087650E-5,1.093330E+0
2.087700E-5,1.092306E+0
2.087750E-5,1.092293E+0
2.087800E-5,1.093251E+0
2.087850E-5,1.095129E+0
2.087900E-5,1.097865E+0
2.087950E-5,1.101391E+0
2.088000E-5,1.105642E+0
2.088050E-5,1.110553E+0
2.088100E-5,1.116063E+0
2.088150E-5,1.122112E+0
2.088200E-5,1.128638E+0
2.088250E-5,1.135572E+0
2.088300E-5,1.142834E+0
2.088350E-5,1.150331E+0
2.088400E-5,1.157951E+0
2.088450E-5,1.165567E+0
2.088500E-5,1.173035E+0
2.088550E-5,1.180200E+0
2.088600E-5,1.186900E+0
2.088650E-5,1.192973E+0
2.088700E-5,1.198265E+0
2.088750E-5,1.202634E+0
2.088800E-5,1.205957E+0
2.088850E-5,1.208127E+0
2.088900E-5,1.209064E+0
2.088950E-5,1.208713E+0
2.089000E-5,1.207042E+0
2.089050E-5,1.204046E+0
2.089100E-5,1.199744E+0
2.089150E-5,1.194177E+0
2.089200E-5,1.187408E+0
2.089250E-5,1.179519E+0
2.089300E-5,1.170604E+0
2.089350E-5,1.160771E+0
2.089400E-5,1.150133E+0
2.089450E-5,1.138817E+0
2.089500E-5,1.126957E+0
2.089550E-5,1.114697E+0
2.089600E-5,1.102193E+0
2.089650E-5,1.089609E+0
2.089700E-5,1.077117E+0
2.089750E-5,1.064895E+0
2.089800E-5,1.053130E+0
2.089850E-5,1.042009E+0
2.089900E-5,1.031721E+0
2.089950E-5,1.022447E+0
2.090000E-5,1.014354E+0
2.090050E-5,1.007590E+0
2.090100E-5,1.002282E+0
2.090150E-5,9.985266E-1
2.090200E-5,9.963935E-1
2.090250E-5,9.959221E-1
2.090300E-5,9.971232E-1
2.090350E-5,9.999808E-1
2.090400E-5,1.004456E+0
2.090450E-5,1.010487E+0
2.090500E-5,1.017992E+0
2.090550E-5,1.026873E+0
2.090600E-5,1.037010E+0
2.090650E-5,1.048270E+0
2.090700E-5,1.060501E+0
2.090750E-5,1.073540E+0
2.090800E-5,1.087215E+0
2.090850E-5,1.101345E+0
2.090900E-5,1.115749E+0
2.090950E-5,1.130245E+0
2.091000E-5,1.144654E+0
2.091050E-5,1.158799E+0
2.091100E-5,1.172512E+0
2.091150E-5,1.185635E+0
2.091200E-5,1.198022E+0
2.091250E-5,1.209548E+0
2.091300E-5,1.220111E+0
2.091350E-5,1.229636E+0
2.091400E-5,1.238074E+0
2.091450E-5,1.245406E+0
2.091500E-5,1.251641E+0
2.091550E-5,1.256815E+0
2.091600E-5,1.260992E+0
2.091650E-5,1.264264E+0
2.091700E-5,1.266744E+0
2.091750E-5,1.268565E+0
2.091800E-5,1.269877E+0
2.091850E-5,1.270838E+0
2.091900E-5,1.271612E+0
2.091950E-5,1.272363E+0
2.092000E-5,1.273253E+0
2.092050E-5,1.274431E+0
2.092100E-5,1.276031E+0
2.092150E-5,1.278164E+0
2.092200E-5,1.280918E+0
2.092250E-5,1.284350E+0
2.092300E-5,1.288492E+0
2.092350E-5,1.293350E+0
2.092400E-5,1.298905E+0
2.092450E-5,1.305118E+0
2.092500E-5,1.311933E+0
2.092550E-5,1.319274E+0
2.092600E-5,1.327056E+0
2.092650E-5,1.335179E+0
2.092700E-5,1.343536E+0
2.092750E-5,1.352006E+0
2.092800E-5,1.360464E+0
2.092850E-5,1.368777E+0
2.092900E-5,1.376815E+0
2.092950E-5,1.384448E+0
2.093000E-5,1.391557E+0
2.093050E-5,1.398030E+0
2.093100E-5,1.403774E+0
2.093150E-5,1.408711E+0
2.093200E-5,1.412784E+0
2.093250E-5,1.415958E+0
2.093300E-5,1.418219E+0
2.093350E-5,1.419576E+0
2.093400E-5,1.420061E+0
2.093450E-5,1.419721E+0
2.093500E-5,1.418620E+0
2.093550E-5,1.416831E+0
2.093600E-5,1.414432E+0
2.093650E-5,1.411502E+0
2.093700E-5,1.408115E+0
2.093750E-5,1.404336E+0
2.093800E-5,1.400216E+0
2.093850E-5,1.395791E+0
2.093900E-5,1.391077E+0
2.093950E-5,1.386073E+0
2.094000E-5,1.380757E+0
2.094050E-5,1.375088E+0
2.094100E-5,1.369011E+0
2.094150E-5,1.362458E+0
2.094200E-5,1.355362E+0
2.094250E-5,1.347654E+0
2.094300E-5,1.339277E+0
2.094350E-5,1.330185E+0
2.094400E-5,1.320343E+0
2.094450E-5,1.309731E+0
2.094500E-5,1.298345E+0
2.094550E-5,1.286190E+0
2.094600E-5,1.273287E+0
2.094650E-5,1.259674E+0
2.094700E-5,1.245406E+0
2.094750E-5,1.230563E+0
2.094800E-5,1.215249E+0
2.094850E-5,1.199594E+0
2.094900E-5,1.183750E+0
2.094950E-5,1.167893E+0
2.095000E-5,1.152218E+0
2.095050E-5,1.136932E+0
2.095100E-5,1.122254E+0
2.095150E-5,1.108406E+0
2.095200E-5,1.095607E+0
2.095250E-5,1.084064E+0
2.095300E-5,1.073970E+0
2.095350E-5,1.065496E+0
2.095400E-5,1.058789E+0
2.095450E-5,1.053968E+0
2.095500E-5,1.051124E+0
2.095550E-5,1.050317E+0
2.095600E-5,1.051578E+0
2.095650E-5,1.054909E+0
2.095700E-5,1.060288E+0
2.095750E-5,1.067669E+0
2.095800E-5,1.076985E+0
2.095850E-5,1.088149E+0
2.095900E-5,1.101055E+0
2.095950E-5,1.115582E+0
2.096000E-5,1.131588E+0
2.096050E-5,1.148919E+0
2.096100E-5,1.167402E+0
2.096150E-5,1.186849E+0
2.096200E-5,1.207056E+0
2.096250E-5,1.227806E+0
2.096300E-5,1.248877E+0
2.096350E-5,1.270040E+0
2.096400E-5,1.291073E+0
2.096450E-5,1.311763E+0
2.096500E-5,1.331905E+0
2.096550E-5,1.351312E+0
2.096600E-5,1.369805E+0
2.096650E-5,1.387222E+0
2.096700E-5,1.403421E+0
2.096750E-5,1.418278E+0
2.096800E-5,1.431696E+0
2.096850E-5,1.443601E+0
2.096900E-5,1.453943E+0
2.096950E-5,1.462695E+0
2.097000E-5,1.469850E+0
2.097050E-5,1.475423E+0
2.097100E-5,1.479448E+0
2.097150E-5,1.481977E+0
2.097200E-5,1.483080E+0
2.097250E-5,1.482843E+0
2.097300E-5,1.481364E+0
2.097350E-5,1.478753E+0
2.097400E-5,1.475123E+0
2.097450E-5,1.470588E+0
2.097500E-5,1.465259E+0
2.097550E-5,1.459239E+0
2.097600E-5,1.452623E+0
2.097650E-5,1.445497E+0
2.097700E-5,1.437936E+0
2.097750E-5,1.430010E+0
2.097800E-5,1.421791E+0
2.097850E-5,1.413352E+0
2.097900E-5,1.404780E+0
2.097950E-5,1.396172E+0
2.098000E-5,1.387641E+0
2.098050E-5,1.379309E+0
2.098100E-5,1.371309E+0
2.098150E-5,1.363771E+0
2.098200E-5,1.356828E+0
2.098250E-5,1.350604E+0
2.098300E-5,1.345222E+0
2.098350E-5,1.340796E+0
2.098400E-5,1.337431E+0
2.098450E-5,1.335220E+0
2.098500E-5,1.334241E+0
2.098550E-5,1.334553E+0
2.098600E-5,1.336198E+0
2.098650E-5,1.339195E+0
2.098700E-5,1.343536E+0
2.098750E-5,1.349193E+0
2.098800E-5,1.356112E+0
2.098850E-5,1.364218E+0
2.098900E-5,1.373414E+0
2.098950E-5,1.383583E+0
2.099000E-5,1.394592E+0
2.099050E-5,1.406289E+0
2.099100E-5,1.418512E+0
2.099150E-5,1.431084E+0
2.099200E-5,1.443825E+0
2.099250E-5,1.456546E+0
2.099300E-5,1.469059E+0
2.099350E-5,1.481175E+0
2.099400E-5,1.492707E+0
2.099450E-5,1.503474E+0
2.099500E-5,1.513301E+0
2.099550E-5,1.522030E+0
2.099600E-5,1.529527E+0
2.099650E-5,1.535686E+0
2.099700E-5,1.540439E+0
2.099750E-5,1.543752E+0
2.099800E-5,1.545629E+0
2.099850E-5,1.546104E+0
2.099900E-5,1.545240E+0
2.099950E-5,1.543126E+0
2.100000E-5,1.539869E+0
2.100050E-5,1.535594E+0
2.100100E-5,1.530438E+0
2.100150E-5,1.524547E+0
2.100200E-5,1.518075E+0
2.100250E-5,1.511177E+0
2.100300E-5,1.504012E+0
2.100350E-5,1.496739E+0
2.100400E-5,1.489512E+0
2.100450E-5,1.482484E+0
2.100500E-5,1.475796E+0
2.100550E-5,1.469576E+0
2.100600E-5,1.463938E+0
2.100650E-5,1.458978E+0
2.100700E-5,1.454773E+0
2.100750E-5,1.451385E+0
2.100800E-5,1.448860E+0
2.100850E-5,1.447231E+0
2.100900E-5,1.446526E+0
2.100950E-5,1.446764E+0
2.101000E-5,1.447962E+0
2.101050E-5,1.450133E+0
2.101100E-5,1.453287E+0
2.101150E-5,1.457424E+0
2.101200E-5,1.462534E+0
2.101250E-5,1.468589E+0
2.101300E-5,1.475542E+0
2.101350E-5,1.483319E+0
2.101400E-5,1.491823E+0
2.101450E-5,1.500929E+0
2.101500E-5,1.510490E+0
2.101550E-5,1.520341E+0
2.101600E-5,1.530305E+0
2.101650E-5,1.540196E+0
2.101700E-5,1.549830E+0
2.101750E-5,1.559028E+0
2.101800E-5,1.567622E+0
2.101850E-5,1.575461E+0
2.101900E-5,1.582412E+0
2.101950E-5,1.588367E+0
2.102000E-5,1.593243E+0
2.102050E-5,1.596988E+0
2.102100E-5,1.599577E+0
2.102150E-5,1.601013E+0
2.102200E-5,1.601322E+0
2.102250E-5,1.600545E+0
2.102300E-5,1.598736E+0
2.102350E-5,1.595960E+0
2.102400E-5,1.592291E+0
2.102450E-5,1.587812E+0
2.102500E-5,1.582615E+0
2.102550E-5,1.576800E+0
2.102600E-5,1.570473E+0
2.102650E-5,1.563741E+0
2.102700E-5,1.556709E+0
2.102750E-5,1.549478E+0
2.102800E-5,1.542143E+0
2.102850E-5,1.534792E+0
2.102900E-5,1.527508E+0
2.102950E-5,1.520362E+0
2.103000E-5,1.513416E+0
2.103050E-5,1.506720E+0
2.103100E-5,1.500311E+0
2.103150E-5,1.494214E+0
2.103200E-5,1.488445E+0
2.103250E-5,1.483006E+0
2.103300E-5,1.477893E+0
2.103350E-5,1.473094E+0
2.103400E-5,1.468595E+0
2.103450E-5,1.464375E+0
2.103500E-5,1.460416E+0
2.103550E-5,1.456699E+0
2.103600E-5,1.453211E+0
2.103650E-5,1.449945E+0
2.103700E-5,1.446901E+0
2.103750E-5,1.444089E+0
2.103800E-5,1.441529E+0
2.103850E-5,1.439245E+0
2.103900E-5,1.437267E+0
2.103950E-5,1.435630E+0
2.104000E-5,1.434368E+0
2.104050E-5,1.433514E+0
2.104100E-5,1.433098E+0
2.104150E-5,1.433146E+0
2.104200E-5,1.433680E+0
2.104250E-5,1.434712E+0
2.104300E-5,1.436254E+0
2.104350E-5,1.438311E+0
2.104400E-5,1.440886E+0
2.104450E-5,1.443982E+0
2.104500E-5,1.447598E+0
