  Time                 , -I(R1)               
  3.212130884878e-003  ,1.670006727328e-008  
  3.220903162710e-003  ,5.814440275440e-008  
  3.227404932729e-003  ,5.723723578243e-008  
  3.234547571890e-003  ,2.786331300615e-008  
  3.242294459097e-003  ,-1.424359853276e-008  
  3.251066736929e-003  ,-4.971872505448e-008  
  3.257586054556e-003  ,-4.894184629116e-008  
  3.264721827261e-003  ,-2.382931020509e-008  
  3.272456507437e-003  ,1.214239362234e-008  
  3.281228785269e-003  ,4.251168282402e-008  
  3.287768702261e-003  ,4.184619380391e-008  
  3.294896845571e-003  ,2.037712383680e-008  
  3.302617792837e-003  ,-1.034824411771e-008  
  3.311390070669e-003  ,-3.634796030759e-008  
  3.317954401724e-003  ,-3.577542188050e-008  
  3.325072626821e-003  ,-1.742392625890e-008  
  3.332778315298e-003  ,8.816297945792e-009  
  3.341550593130e-003  ,3.107657253582e-008  
  3.348143152944e-003  ,3.058214904552e-008  
  3.355248408071e-003  ,1.490019664672e-008  
  3.362937311880e-003  ,-7.506364925646e-009  
  3.371708063833e-003  ,-2.656647487667e-008  
  3.378332667104e-003  ,-2.614203175170e-008  
  3.385424952261e-003  ,-1.274124184792e-008  
  3.393098597280e-003  ,6.394321644395e-009  
  3.401866297476e-003  ,2.271041685323e-008  
  3.408528284780e-003  ,2.234241982762e-008  
  3.415603785269e-003  ,1.089320336567e-008  
  3.423260645620e-003  ,-5.446663236911e-009  
  3.432025294058e-003  ,-1.941368678510e-008  
  3.438731531851e-003  ,-1.909077533104e-008  
  3.445784144155e-003  ,-9.313794385059e-009  
  3.453418116323e-003  ,4.630649624306e-009  
  3.462178187124e-003  ,1.659169550256e-008  
  3.468934015981e-003  ,1.631310728479e-008  
  3.475990442983e-003  ,7.926932844017e-009  
  3.483625941030e-003  ,-3.999491841391e-009  
  3.492386011831e-003  ,-1.420096974022e-008  
  3.499202875845e-003  ,-1.391024479136e-008  
  3.506305842153e-003  ,-6.621539650531e-009  
  3.514003901235e-003  ,3.636501435794e-009  
  3.522773127310e-003  ,1.221194163345e-008  
  3.529660944692e-003  ,1.178590738957e-008  
  3.536795954458e-003  ,5.366582136673e-009  
  3.544619135610e-003  ,-3.504837048932e-009  
  3.553406672231e-003  ,-1.055669224157e-008  
  3.560367731802e-003  ,-9.889802657144e-009  
  3.567507319204e-003  ,-4.161690542202e-009  
  3.575544123403e-003  ,3.554951385954e-009  
  3.584360651724e-003  ,9.161294762976e-009  
  3.591395716421e-003  ,8.169645337904e-009  
  3.598507075063e-003  ,2.997026032796e-009  
  3.606902460806e-003  ,-3.752938711896e-009  
  3.616033320181e-003  ,-7.970724982474e-009  
  3.623178248159e-003  ,-6.440911600961e-009  
  3.630272822134e-003  ,-1.621598074514e-009  
  3.639531855337e-003  ,4.331668333607e-009  
  3.649564509145e-003  ,6.700404164094e-009  
  3.657051996938e-003  ,4.156621393649e-009  
  3.664855341665e-003  ,-8.848344078219e-010  
  3.676534418813e-003  ,-5.770741685856e-009  
  3.684630732290e-003  ,-4.808190370179e-009  
  3.692629389517e-003  ,-9.995909377578e-010  
  3.701752619497e-003  ,3.142862917447e-009  
  3.711672358267e-003  ,4.802722054833e-009  
  3.719279627554e-003  ,2.943337531147e-009  
  3.727038721792e-003  ,-6.599219741671e-010  
  3.738864283315e-003  ,-4.151938991892e-009  
  3.747383265249e-003  ,-3.337303787738e-009  
  3.755743555776e-003  ,-4.104907348538e-010  
  3.765381006948e-003  ,2.529635758636e-009  
  3.775894312612e-003  ,3.274835918894e-009  
  3.783932642690e-003  ,1.565243077596e-009  
  3.792051844351e-003  ,-1.140282620938e-009  
  3.804533533804e-003  ,-2.981557411432e-009  
  3.813813929312e-003  ,-1.741490620790e-009  
  3.822432093374e-003  ,6.197462623964e-010  
  3.834309534780e-003  ,2.509287822694e-009  
  3.843669275991e-003  ,1.767096190675e-009  
  3.852746729604e-003  ,-2.381232281504e-010  
  3.863813929312e-003  ,-2.040851456818e-009  
  3.873938135854e-003  ,-1.666101115241e-009  
  3.883503870718e-003  ,2.533490012743e-011  
  3.894683985464e-003  ,1.681046997011e-009  
  3.906389002554e-003  ,1.235939694515e-009  
  3.915484766714e-003  ,-5.606674473217e-011  
  3.924333338491e-003  ,-1.299789002149e-009  
  3.935940699331e-003  ,-1.318975214552e-009  
  3.947549586050e-003  ,6.495630078074e-011  
  3.960019068472e-003  ,1.286757580736e-009  
  3.973936609976e-003  ,5.907651705098e-010  
  3.985287623159e-003  ,-4.932856191520e-010  
  3.996104578726e-003  ,-1.088589746374e-009  
  4.008804468862e-003  ,-4.915713937025e-010  
  4.020826868765e-003  ,6.098916058843e-010  
  4.038032679312e-003  ,6.937978414517e-010  
  4.052035670034e-003  ,-1.163639087603e-010  
  4.065718226187e-003  ,-7.207426722035e-010  
  4.083973841421e-003  ,-2.348188933400e-010  
  4.101292567007e-003  ,5.439133785898e-010  
  4.118800501577e-003  ,3.371460329997e-010  
  4.147477869741e-003  ,-4.346512407775e-010  
  4.175862269155e-003  ,7.820437120212e-011  
  4.204997400991e-003  ,2.696192987959e-010  
  4.243797449819e-003  ,-1.620717684433e-010  
  4.288499598257e-003  ,-1.666084565148e-011  
  4.377903895132e-003  ,1.075818595414e-010  
  4.463170008413e-003  ,-1.832679821508e-010  
  4.548863367788e-003  ,3.467747862298e-011  
  4.648863367788e-003  ,3.138387294265e-012  
  4.748863367788e-003  ,-8.121472267511e-012  
  4.848863367788e-003  ,1.203876644823e-011  
  4.948863367788e-003  ,-1.447773749499e-011  
  5.000000000000e-003  ,1.437785518967e-011  
