Time,Ch2
9.648E-07,0.5402922
9.649E-07,0.5404565
0.000000965,0.5406214
9.651E-07,0.5407871
9.652E-07,0.5409534
9.653E-07,0.5411202
9.654E-07,0.5412877
9.655E-07,0.5414555
9.656E-07,0.5416239
9.657E-07,0.5417926
9.658E-07,0.5419616
9.659E-07,0.5421308
0.000000966,0.5423003
9.661E-07,0.54247
9.662E-07,0.5426397
9.663E-07,0.5428095
9.664E-07,0.5429793
9.665E-07,0.543149
9.666E-07,0.5433186
9.667E-07,0.543488
9.668E-07,0.5436572
9.669E-07,0.5438261
0.000000967,0.5439946
9.671E-07,0.5441627
9.672E-07,0.5443304
9.673E-07,0.5444976
9.674E-07,0.5446643
9.675E-07,0.5448303
9.676E-07,0.5449957
9.677E-07,0.5451604
9.678E-07,0.5453243
9.679E-07,0.5454874
0.000000968,0.5456497
9.681E-07,0.545811
9.682E-07,0.5459714
9.683E-07,0.5461309
9.684E-07,0.5462892
9.685E-07,0.5464465
9.686E-07,0.5466027
9.687E-07,0.5467577
9.688E-07,0.5469115
9.689E-07,0.5470641
0.000000969,0.5472153
9.691E-07,0.5473653
9.692E-07,0.5475139
9.693E-07,0.547661
9.694E-07,0.5478068
9.695E-07,0.547951
9.696E-07,0.5480938
9.697E-07,0.548235
9.698E-07,0.5483746
9.699E-07,0.5485126
0.00000097,0.548649
9.701E-07,0.5487838
9.702E-07,0.5489168
9.703E-07,0.5490481
9.704E-07,0.5491777
9.705E-07,0.5493056
9.706E-07,0.5494316
9.707E-07,0.5495559
9.708E-07,0.5496783
9.709E-07,0.5497989
0.000000971,0.5499176
9.711E-07,0.5500345
9.712E-07,0.5501494
9.713E-07,0.5502625
9.714E-07,0.5503737
9.715E-07,0.5504829
9.716E-07,0.5505902
9.717E-07,0.5506956
9.718E-07,0.550799
9.719E-07,0.5509005
0.000000972,0.551
9.721E-07,0.5510976
9.722E-07,0.5511932
9.723E-07,0.5512868
9.724E-07,0.5513786
9.725E-07,0.5514683
9.726E-07,0.5515561
9.727E-07,0.551642
9.728E-07,0.551726
9.729E-07,0.551808
0.000000973,0.5518882
9.731E-07,0.5519664
9.732E-07,0.5520428
9.733E-07,0.5521172
9.734E-07,0.5521899
9.735E-07,0.5522607
9.736E-07,0.5523296
9.737E-07,0.5523968
9.738E-07,0.5524622
9.739E-07,0.5525258
0.000000974,0.5525877
9.741E-07,0.5526479
9.742E-07,0.5527064
9.743E-07,0.5527633
9.744E-07,0.5528185
9.745E-07,0.5528721
9.746E-07,0.5529241
9.747E-07,0.5529747
9.748E-07,0.5530237
9.749E-07,0.5530712
0.000000975,0.5531173
9.751E-07,0.553162
9.752E-07,0.5532053
9.753E-07,0.5532473
9.754E-07,0.553288
9.755E-07,0.5533275
9.756E-07,0.5533658
9.757E-07,0.553403
9.758E-07,0.553439
9.759E-07,0.553474
0.000000976,0.553508
9.761E-07,0.5535409
9.762E-07,0.553573
9.763E-07,0.5536042
9.764E-07,0.5536345
9.765E-07,0.5536641
9.766E-07,0.5536929
9.767E-07,0.5537211
9.768E-07,0.5537486
9.769E-07,0.5537756
0.000000977,0.553802
9.771E-07,0.5538279
9.772E-07,0.5538534
9.773E-07,0.5538785
9.774E-07,0.5539032
9.775E-07,0.5539277
9.776E-07,0.553952
9.777E-07,0.553976
9.778E-07,0.554
9.779E-07,0.5540238
0.000000978,0.5540476
9.781E-07,0.5540715
9.782E-07,0.5540954
9.783E-07,0.5541195
9.784E-07,0.5541437
9.785E-07,0.5541681
9.786E-07,0.5541928
9.787E-07,0.5542178
9.788E-07,0.5542432
9.789E-07,0.554269
0.000000979,0.5542953
9.791E-07,0.5543221
9.792E-07,0.5543495
9.793E-07,0.5543775
9.794E-07,0.5544061
9.795E-07,0.5544354
9.796E-07,0.5544655
9.797E-07,0.5544964
9.798E-07,0.5545281
9.799E-07,0.5545607
0.00000098,0.5545942
9.801E-07,0.5546287
9.802E-07,0.5546641
9.803E-07,0.5547006
9.804E-07,0.5547382
9.805E-07,0.5547769
9.806E-07,0.5548168
9.807E-07,0.5548578
9.808E-07,0.5549001
9.809E-07,0.5549436
0.000000981,0.5549884
9.811E-07,0.5550346
9.812E-07,0.5550821
9.813E-07,0.555131
9.814E-07,0.5551813
9.815E-07,0.555233
9.816E-07,0.5552862
9.817E-07,0.555341
9.818E-07,0.5553972
9.819E-07,0.555455
0.000000982,0.5555144
9.821E-07,0.5555754
9.822E-07,0.5556381
9.823E-07,0.5557023
9.824E-07,0.5557682
9.825E-07,0.5558359
9.826E-07,0.5559052
9.827E-07,0.5559762
9.828E-07,0.5560489
9.829E-07,0.5561234
0.000000983,0.5561996
9.831E-07,0.5562775
9.832E-07,0.5563573
9.833E-07,0.5564387
9.834E-07,0.556522
9.835E-07,0.556607
9.836E-07,0.5566937
9.837E-07,0.5567823
9.838E-07,0.5568725
9.839E-07,0.5569646
0.000000984,0.5570583
9.841E-07,0.5571538
9.842E-07,0.5572511
9.843E-07,0.55735
9.844E-07,0.5574506
9.845E-07,0.5575529
9.846E-07,0.5576568
9.847E-07,0.5577624
9.848E-07,0.5578696
9.849E-07,0.5579784
0.000000985,0.5580888
9.851E-07,0.5582007
9.852E-07,0.5583141
9.853E-07,0.5584291
9.854E-07,0.5585455
9.855E-07,0.5586633
9.856E-07,0.5587825
9.857E-07,0.5589032
9.858E-07,0.5590251
9.859E-07,0.5591484
0.000000986,0.5592729
9.861E-07,0.5593986
9.862E-07,0.5595256
9.863E-07,0.5596537
9.864E-07,0.5597829
9.865E-07,0.5599132
9.866E-07,0.5600445
9.867E-07,0.5601767
9.868E-07,0.5603099
9.869E-07,0.560444
0.000000987,0.5605789
9.871E-07,0.5607146
9.872E-07,0.5608511
9.873E-07,0.5609882
9.874E-07,0.5611259
9.875E-07,0.5612642
9.876E-07,0.5614031
9.877E-07,0.5615423
9.878E-07,0.561682
9.879E-07,0.5618221
0.000000988,0.5619624
9.881E-07,0.562103
9.882E-07,0.5622437
9.883E-07,0.5623846
9.884E-07,0.5625255
9.885E-07,0.5626664
9.886E-07,0.5628072
9.887E-07,0.5629479
9.888E-07,0.5630885
9.889E-07,0.5632288
0.000000989,0.5633688
9.891E-07,0.5635084
9.892E-07,0.5636476
9.893E-07,0.5637864
9.894E-07,0.5639246
9.895E-07,0.5640622
9.896E-07,0.5641991
9.897E-07,0.5643354
9.898E-07,0.5644708
9.899E-07,0.5646055
0.00000099,0.5647393
9.901E-07,0.5648721
9.902E-07,0.5650039
9.903E-07,0.5651347
9.904E-07,0.5652644
9.905E-07,0.565393
9.906E-07,0.5655203
9.907E-07,0.5656464
9.908E-07,0.5657712
9.909E-07,0.5658946
0.000000991,0.5660166
9.911E-07,0.5661371
9.912E-07,0.5662562
9.913E-07,0.5663737
9.914E-07,0.5664896
9.915E-07,0.5666038
9.916E-07,0.5667164
9.917E-07,0.5668272
9.918E-07,0.5669363
9.919E-07,0.5670435
0.000000992,0.5671489
9.921E-07,0.5672523
9.922E-07,0.5673539
9.923E-07,0.5674534
9.924E-07,0.5675509
9.925E-07,0.5676464
9.926E-07,0.5677397
9.927E-07,0.5678309
9.928E-07,0.5679199
9.929E-07,0.5680067
0.000000993,0.5680913
9.931E-07,0.5681736
9.932E-07,0.5682535
9.933E-07,0.5683311
9.934E-07,0.5684063
9.935E-07,0.5684791
9.936E-07,0.5685494
9.937E-07,0.5686173
9.938E-07,0.5686826
9.939E-07,0.5687454
0.000000994,0.5688057
9.941E-07,0.5688633
9.942E-07,0.5689183
9.943E-07,0.5689707
9.944E-07,0.5690204
9.945E-07,0.5690674
9.946E-07,0.5691117
9.947E-07,0.5691532
9.948E-07,0.5691921
9.949E-07,0.5692281
0.000000995,0.5692614
9.951E-07,0.5692918
9.952E-07,0.5693195
9.953E-07,0.5693443
9.954E-07,0.5693663
9.955E-07,0.5693854
9.956E-07,0.5694017
9.957E-07,0.5694151
9.958E-07,0.5694257
9.959E-07,0.5694334
0.000000996,0.5694382
9.961E-07,0.5694402
9.962E-07,0.5694393
9.963E-07,0.5694355
9.964E-07,0.5694289
9.965E-07,0.5694195
9.966E-07,0.5694072
9.967E-07,0.5693922
9.968E-07,0.5693743
9.969E-07,0.5693536
0.000000997,0.5693301
9.971E-07,0.5693039
9.972E-07,0.569275
9.973E-07,0.5692434
9.974E-07,0.569209
9.975E-07,0.569172
9.976E-07,0.5691324
9.977E-07,0.5690902
9.978E-07,0.5690454
9.979E-07,0.568998
0.000000998,0.5689482
9.981E-07,0.5688959
9.982E-07,0.5688411
9.983E-07,0.568784
9.984E-07,0.5687245
9.985E-07,0.5686627
9.986E-07,0.5685986
9.987E-07,0.5685324
9.988E-07,0.5684639
9.989E-07,0.5683933
0.000000999,0.5683207
9.991E-07,0.568246
9.992E-07,0.5681693
9.993E-07,0.5680908
9.994E-07,0.5680103
9.995E-07,0.5679281
9.996E-07,0.5678441
9.997E-07,0.5677584
9.998E-07,0.5676711
9.999E-07,0.5675822
0.000001,0.5674918
1.0001E-06,0.5673999
1.0002E-06,0.5673066
1.0003E-06,0.567212
1.0004E-06,0.5671161
1.0005E-06,0.5670189
1.0006E-06,0.5669206
1.0007E-06,0.5668212
1.0008E-06,0.5667207
1.0009E-06,0.5666193
0.000001001,0.5665169
1.0011E-06,0.5664137
1.0012E-06,0.5663097
1.0013E-06,0.5662049
1.0014E-06,0.5660995
1.0015E-06,0.5659934
1.0016E-06,0.5658868
1.0017E-06,0.5657797
1.0018E-06,0.5656722
1.0019E-06,0.5655643
0.000001002,0.5654561
1.0021E-06,0.5653476
1.0022E-06,0.565239
1.0023E-06,0.5651302
1.0024E-06,0.5650214
1.0025E-06,0.5649126
1.0026E-06,0.5648039
1.0027E-06,0.5646953
1.0028E-06,0.5645869
1.0029E-06,0.5644787
0.000001003,0.5643709
1.0031E-06,0.5642634
1.0032E-06,0.5641564
1.0033E-06,0.5640499
1.0034E-06,0.5639439
1.0035E-06,0.5638386
1.0036E-06,0.5637339
1.0037E-06,0.56363
1.0038E-06,0.5635269
1.0039E-06,0.5634247
0.000001004,0.5633234
1.0041E-06,0.5632231
1.0042E-06,0.5631238
1.0043E-06,0.5630257
1.0044E-06,0.5629287
1.0045E-06,0.5628329
1.0046E-06,0.5627384
1.0047E-06,0.5626452
1.0048E-06,0.5625534
1.0049E-06,0.5624631
0.000001005,0.5623743
1.0051E-06,0.562287
1.0052E-06,0.5622013
1.0053E-06,0.5621172
1.0054E-06,0.5620349
1.0055E-06,0.5619543
1.0056E-06,0.5618755
1.0057E-06,0.5617986
1.0058E-06,0.5617236
1.0059E-06,0.5616505
0.000001006,0.5615795
1.0061E-06,0.5615104
1.0062E-06,0.5614435
1.0063E-06,0.5613786
1.0064E-06,0.561316
1.0065E-06,0.5612555
1.0066E-06,0.5611973
1.0067E-06,0.5611413
1.0068E-06,0.5610877
1.0069E-06,0.5610365
0.000001007,0.5609877
1.0071E-06,0.5609412
1.0072E-06,0.5608973
1.0073E-06,0.5608558
1.0074E-06,0.5608169
1.0075E-06,0.5607806
1.0076E-06,0.5607468
1.0077E-06,0.5607157
1.0078E-06,0.5606871
1.0079E-06,0.5606613
0.000001008,0.5606382
1.0081E-06,0.5606178
1.0082E-06,0.5606001
1.0083E-06,0.5605852
1.0084E-06,0.5605731
1.0085E-06,0.5605638
1.0086E-06,0.5605573
1.0087E-06,0.5605536
1.0088E-06,0.5605528
1.0089E-06,0.5605548
0.000001009,0.5605597
1.0091E-06,0.5605674
1.0092E-06,0.5605781
1.0093E-06,0.5605916
1.0094E-06,0.560608
1.0095E-06,0.5606273
1.0096E-06,0.5606495
1.0097E-06,0.5606746
1.0098E-06,0.5607025
1.0099E-06,0.5607333
0.00000101,0.560767
1.0101E-06,0.5608035
1.0102E-06,0.5608429
1.0103E-06,0.5608851
1.0104E-06,0.5609301
1.0105E-06,0.560978
1.0106E-06,0.5610286
1.0107E-06,0.5610819
1.0108E-06,0.561138
1.0109E-06,0.5611968
0.000001011,0.5612584
1.0111E-06,0.5613226
1.0112E-06,0.5613894
1.0113E-06,0.5614588
1.0114E-06,0.5615308
1.0115E-06,0.5616054
1.0116E-06,0.5616825
1.0117E-06,0.561762
1.0118E-06,0.561844
1.0119E-06,0.5619284
0.000001012,0.5620152
1.0121E-06,0.5621042
1.0122E-06,0.5621955
1.0123E-06,0.5622891
1.0124E-06,0.5623848
1.0125E-06,0.5624826
1.0126E-06,0.5625825
1.0127E-06,0.5626843
1.0128E-06,0.5627882
1.0129E-06,0.5628939
0.000001013,0.5630014
1.0131E-06,0.5631107
1.0132E-06,0.5632217
1.0133E-06,0.5633344
1.0134E-06,0.5634486
1.0135E-06,0.5635643
1.0136E-06,0.5636814
1.0137E-06,0.5637999
1.0138E-06,0.5639196
1.0139E-06,0.5640406
0.000001014,0.5641627
1.0141E-06,0.5642858
1.0142E-06,0.5644099
1.0143E-06,0.5645349
1.0144E-06,0.5646608
1.0145E-06,0.5647873
1.0146E-06,0.5649146
1.0147E-06,0.5650424
1.0148E-06,0.5651707
1.0149E-06,0.5652994
0.000001015,0.5654285
1.0151E-06,0.5655578
1.0152E-06,0.5656873
1.0153E-06,0.5658169
1.0154E-06,0.5659465
1.0155E-06,0.566076
1.0156E-06,0.5662054
1.0157E-06,0.5663345
1.0158E-06,0.5664634
1.0159E-06,0.5665918
0.000001016,0.5667197
1.0161E-06,0.5668471
1.0162E-06,0.5669738
1.0163E-06,0.5670998
1.0164E-06,0.567225
1.0165E-06,0.5673493
1.0166E-06,0.5674727
1.0167E-06,0.567595
1.0168E-06,0.5677161
1.0169E-06,0.5678361
0.000001017,0.5679548
1.0171E-06,0.5680721
1.0172E-06,0.568188
1.0173E-06,0.5683024
1.0174E-06,0.5684152
1.0175E-06,0.5685263
1.0176E-06,0.5686357
1.0177E-06,0.5687433
1.0178E-06,0.568849
1.0179E-06,0.5689527
0.000001018,0.5690544
1.0181E-06,0.5691541
1.0182E-06,0.5692516
1.0183E-06,0.5693468
1.0184E-06,0.5694398
1.0185E-06,0.5695304
1.0186E-06,0.5696186
1.0187E-06,0.5697043
1.0188E-06,0.5697874
1.0189E-06,0.569868
0.000001019,0.5699459
1.0191E-06,0.5700211
1.0192E-06,0.5700935
1.0193E-06,0.5701631
1.0194E-06,0.5702299
1.0195E-06,0.5702937
1.0196E-06,0.5703545
1.0197E-06,0.5704124
1.0198E-06,0.5704671
1.0199E-06,0.5705188
0.00000102,0.5705674
1.0201E-06,0.5706128
1.0202E-06,0.5706551
1.0203E-06,0.5706941
1.0204E-06,0.5707298
1.0205E-06,0.5707623
1.0206E-06,0.5707915
1.0207E-06,0.5708174
1.0208E-06,0.5708399
1.0209E-06,0.5708592
0.000001021,0.570875
1.0211E-06,0.5708875
1.0212E-06,0.5708967
1.0213E-06,0.5709025
1.0214E-06,0.5709049
1.0215E-06,0.5709039
1.0216E-06,0.5708996
1.0217E-06,0.570892
1.0218E-06,0.570881
1.0219E-06,0.5708667
0.000001022,0.570849
1.0221E-06,0.5708281
1.0222E-06,0.5708039
1.0223E-06,0.5707764
1.0224E-06,0.5707457
1.0225E-06,0.5707118
1.0226E-06,0.5706748
1.0227E-06,0.5706345
1.0228E-06,0.5705912
1.0229E-06,0.5705448
0.000001023,0.5704954
1.0231E-06,0.5704429
1.0232E-06,0.5703875
1.0233E-06,0.5703292
1.0234E-06,0.570268
1.0235E-06,0.570204
1.0236E-06,0.5701371
1.0237E-06,0.5700675
1.0238E-06,0.5699952
1.0239E-06,0.5699203
0.000001024,0.5698427
1.0241E-06,0.5697626
1.0242E-06,0.56968
1.0243E-06,0.569595
1.0244E-06,0.5695075
1.0245E-06,0.5694176
1.0246E-06,0.5693255
1.0247E-06,0.5692311
1.0248E-06,0.5691345
1.0249E-06,0.5690358
0.000001025,0.568935
1.0251E-06,0.5688321
1.0252E-06,0.5687273
1.0253E-06,0.5686205
1.0254E-06,0.5685119
1.0255E-06,0.5684014
1.0256E-06,0.5682892
1.0257E-06,0.5681753
1.0258E-06,0.5680597
1.0259E-06,0.5679425
0.000001026,0.5678238
1.0261E-06,0.5677037
1.0262E-06,0.5675821
1.0263E-06,0.5674591
1.0264E-06,0.5673349
1.0265E-06,0.5672094
1.0266E-06,0.5670827
1.0267E-06,0.5669549
1.0268E-06,0.566826
1.0269E-06,0.5666961
0.000001027,0.5665653
1.0271E-06,0.5664336
1.0272E-06,0.5663011
1.0273E-06,0.5661677
1.0274E-06,0.5660337
1.0275E-06,0.565899
1.0276E-06,0.5657636
1.0277E-06,0.5656278
1.0278E-06,0.5654914
1.0279E-06,0.5653546
0.000001028,0.5652174
1.0281E-06,0.5650798
1.0282E-06,0.5649419
1.0283E-06,0.5648038
1.0284E-06,0.5646655
1.0285E-06,0.5645271
1.0286E-06,0.5643885
1.0287E-06,0.5642499
1.0288E-06,0.5641113
1.0289E-06,0.5639726
0.000001029,0.5638341
1.0291E-06,0.5636956
1.0292E-06,0.5635573
1.0293E-06,0.5634192
1.0294E-06,0.5632812
1.0295E-06,0.5631436
1.0296E-06,0.5630062
1.0297E-06,0.5628691
1.0298E-06,0.5627323
1.0299E-06,0.562596
0.00000103,0.56246
1.0301E-06,0.5623244
1.0302E-06,0.5621893
1.0303E-06,0.5620546
1.0304E-06,0.5619204
1.0305E-06,0.5617867
1.0306E-06,0.5616536
1.0307E-06,0.5615209
1.0308E-06,0.5613888
1.0309E-06,0.5612573
0.000001031,0.5611263
1.0311E-06,0.5609958
1.0312E-06,0.5608659
1.0313E-06,0.5607366
1.0314E-06,0.5606079
1.0315E-06,0.5604798
1.0316E-06,0.5603522
1.0317E-06,0.5602252
1.0318E-06,0.5600987
1.0319E-06,0.5599728
0.000001032,0.5598475
1.0321E-06,0.5597227
1.0322E-06,0.5595984
1.0323E-06,0.5594747
1.0324E-06,0.5593514
1.0325E-06,0.5592287
1.0326E-06,0.5591064
1.0327E-06,0.5589846
1.0328E-06,0.5588633
1.0329E-06,0.5587424
0.000001033,0.5586219
1.0331E-06,0.5585018
1.0332E-06,0.5583821
1.0333E-06,0.5582628
1.0334E-06,0.5581438
1.0335E-06,0.5580251
1.0336E-06,0.5579068
1.0337E-06,0.5577887
1.0338E-06,0.5576709
1.0339E-06,0.5575534
0.000001034,0.5574361
1.0341E-06,0.5573189
1.0342E-06,0.557202
1.0343E-06,0.5570852
1.0344E-06,0.5569685
1.0345E-06,0.556852
1.0346E-06,0.5567355
1.0347E-06,0.5566191
1.0348E-06,0.5565027
1.0349E-06,0.5563863
0.000001035,0.5562699
1.0351E-06,0.5561535
1.0352E-06,0.5560369
1.0353E-06,0.5559203
1.0354E-06,0.5558035
1.0355E-06,0.5556866
1.0356E-06,0.5555695
1.0357E-06,0.5554522
1.0358E-06,0.5553346
1.0359E-06,0.5552167
0.000001036,0.5550986
1.0361E-06,0.5549801
1.0362E-06,0.5548612
1.0363E-06,0.5547419
1.0364E-06,0.5546222
1.0365E-06,0.5545021
1.0366E-06,0.5543814
1.0367E-06,0.5542603
1.0368E-06,0.5541386
1.0369E-06,0.5540164
0.000001037,0.5538935
1.0371E-06,0.55377
1.0372E-06,0.5536459
1.0373E-06,0.5535211
1.0374E-06,0.5533956
1.0375E-06,0.5532693
1.0376E-06,0.5531423
1.0377E-06,0.5530145
1.0378E-06,0.5528859
1.0379E-06,0.5527565
0.000001038,0.5526262
1.0381E-06,0.5524951
1.0382E-06,0.552363
1.0383E-06,0.55223
1.0384E-06,0.5520961
1.0385E-06,0.5519612
1.0386E-06,0.5518253
1.0387E-06,0.5516885
1.0388E-06,0.5515506
1.0389E-06,0.5514116
0.000001039,0.5512716
1.0391E-06,0.5511305
1.0392E-06,0.5509883
1.0393E-06,0.5508451
1.0394E-06,0.5507007
1.0395E-06,0.5505551
1.0396E-06,0.5504085
1.0397E-06,0.5502607
1.0398E-06,0.5501117
1.0399E-06,0.5499615
0.00000104,0.5498102
1.0401E-06,0.5496577
1.0402E-06,0.549504
1.0403E-06,0.5493491
1.0404E-06,0.549193
1.0405E-06,0.5490357
1.0406E-06,0.5488772
1.0407E-06,0.5487175
1.0408E-06,0.5485566
1.0409E-06,0.5483946
0.000001041,0.5482313
1.0411E-06,0.5480669
1.0412E-06,0.5479012
1.0413E-06,0.5477344
1.0414E-06,0.5475664
1.0415E-06,0.5473973
1.0416E-06,0.547227
1.0417E-06,0.5470555
1.0418E-06,0.5468829
1.0419E-06,0.5467091
0.000001042,0.5465343
1.0421E-06,0.5463583
1.0422E-06,0.5461812
1.0423E-06,0.546003
1.0424E-06,0.5458237
1.0425E-06,0.5456434
1.0426E-06,0.545462
1.0427E-06,0.5452795
1.0428E-06,0.545096
1.0429E-06,0.5449115
0.000001043,0.544726
1.0431E-06,0.5445396
1.0432E-06,0.5443521
1.0433E-06,0.5441637
1.0434E-06,0.5439744
1.0435E-06,0.5437841
1.0436E-06,0.543593
1.0437E-06,0.543401
1.0438E-06,0.5432081
1.0439E-06,0.5430145
0.000001044,0.54282
1.0441E-06,0.5426247
1.0442E-06,0.5424287
1.0443E-06,0.542232
1.0444E-06,0.5420345
1.0445E-06,0.5418364
1.0446E-06,0.5416377
1.0447E-06,0.5414383
1.0448E-06,0.5412383
1.0449E-06,0.5410377
0.000001045,0.5408366
1.0451E-06,0.5406351
1.0452E-06,0.540433
1.0453E-06,0.5402304
1.0454E-06,0.5400275
1.0455E-06,0.5398242
1.0456E-06,0.5396205
1.0457E-06,0.5394165
1.0458E-06,0.5392122
1.0459E-06,0.5390076
0.000001046,0.5388028
1.0461E-06,0.5385978
1.0462E-06,0.5383927
1.0463E-06,0.5381874
1.0464E-06,0.5379821
1.0465E-06,0.5377766
1.0466E-06,0.5375712
1.0467E-06,0.5373658
1.0468E-06,0.5371603
1.0469E-06,0.536955
0.000001047,0.5367498
1.0471E-06,0.5365447
1.0472E-06,0.5363398
1.0473E-06,0.5361351
1.0474E-06,0.5359307
1.0475E-06,0.5357265
1.0476E-06,0.5355226
1.0477E-06,0.5353191
1.0478E-06,0.5351159
1.0479E-06,0.5349131
0.000001048,0.5347107
1.0481E-06,0.5345088
1.0482E-06,0.5343074
1.0483E-06,0.5341065
1.0484E-06,0.5339061
1.0485E-06,0.5337062
1.0486E-06,0.533507
1.0487E-06,0.5333083
1.0488E-06,0.5331102
1.0489E-06,0.5329128
0.000001049,0.5327161
1.0491E-06,0.53252
1.0492E-06,0.5323246
1.0493E-06,0.53213
1.0494E-06,0.531936
1.0495E-06,0.5317428
1.0496E-06,0.5315503
1.0497E-06,0.5313586
1.0498E-06,0.5311676
1.0499E-06,0.5309775
0.00000105,0.5307881
1.0501E-06,0.5305996
1.0502E-06,0.5304118
1.0503E-06,0.5302249
1.0504E-06,0.5300387
1.0505E-06,0.5298535
1.0506E-06,0.529669
1.0507E-06,0.5294854
1.0508E-06,0.5293026
1.0509E-06,0.5291207
0.000001051,0.5289397
1.0511E-06,0.5287595
1.0512E-06,0.5285801
1.0513E-06,0.5284016
1.0514E-06,0.528224
1.0515E-06,0.5280473
1.0516E-06,0.5278714
1.0517E-06,0.5276964
1.0518E-06,0.5275223
1.0519E-06,0.527349
0.000001052,0.5271766
1.0521E-06,0.5270051
1.0522E-06,0.5268345
1.0523E-06,0.5266647
1.0524E-06,0.5264959
1.0525E-06,0.5263279
1.0526E-06,0.5261608
1.0527E-06,0.5259946
1.0528E-06,0.5258294
1.0529E-06,0.525665
0.000001053,0.5255015
1.0531E-06,0.5253389
1.0532E-06,0.5251772
1.0533E-06,0.5250165
1.0534E-06,0.5248566
1.0535E-06,0.5246977
1.0536E-06,0.5245397
1.0537E-06,0.5243827
1.0538E-06,0.5242266
1.0539E-06,0.5240715
0.000001054,0.5239173
1.0541E-06,0.5237641
1.0542E-06,0.5236119
1.0543E-06,0.5234606
1.0544E-06,0.5233104
1.0545E-06,0.5231612
1.0546E-06,0.523013
1.0547E-06,0.5228658
1.0548E-06,0.5227197
1.0549E-06,0.5225746
0.000001055,0.5224306
1.0551E-06,0.5222877
1.0552E-06,0.5221458
1.0553E-06,0.5220051
1.0554E-06,0.5218654
1.0555E-06,0.5217269
1.0556E-06,0.5215895
1.0557E-06,0.5214532
1.0558E-06,0.521318
1.0559E-06,0.521184
0.000001056,0.5210512
1.0561E-06,0.5209195
1.0562E-06,0.520789
1.0563E-06,0.5206597
1.0564E-06,0.5205316
1.0565E-06,0.5204046
1.0566E-06,0.5202788
1.0567E-06,0.5201543
1.0568E-06,0.5200309
1.0569E-06,0.5199087
0.000001057,0.5197877
1.0571E-06,0.5196679
1.0572E-06,0.5195494
1.0573E-06,0.519432
1.0574E-06,0.5193158
1.0575E-06,0.5192008
1.0576E-06,0.5190869
1.0577E-06,0.5189743
1.0578E-06,0.5188628
1.0579E-06,0.5187526
0.000001058,0.5186434
1.0581E-06,0.5185355
1.0582E-06,0.5184287
1.0583E-06,0.518323
1.0584E-06,0.5182185
1.0585E-06,0.518115
1.0586E-06,0.5180127
1.0587E-06,0.5179115
1.0588E-06,0.5178114
1.0589E-06,0.5177124
0.000001059,0.5176144
1.0591E-06,0.5175174
1.0592E-06,0.5174216
1.0593E-06,0.5173267
1.0594E-06,0.5172328
1.0595E-06,0.51714
1.0596E-06,0.5170481
1.0597E-06,0.5169572
1.0598E-06,0.5168672
1.0599E-06,0.5167782
0.00000106,0.5166901
1.0601E-06,0.5166029
1.0602E-06,0.5165166
1.0603E-06,0.5164312
1.0604E-06,0.5163467
1.0605E-06,0.516263
1.0606E-06,0.5161801
1.0607E-06,0.5160981
1.0608E-06,0.5160168
1.0609E-06,0.5159364
0.000001061,0.5158567
1.0611E-06,0.5157777
1.0612E-06,0.5156995
1.0613E-06,0.5156221
1.0614E-06,0.5155453
1.0615E-06,0.5154692
1.0616E-06,0.5153938
1.0617E-06,0.515319
1.0618E-06,0.5152449
1.0619E-06,0.5151714
0.000001062,0.5150985
1.0621E-06,0.5150262
1.0622E-06,0.5149544
1.0623E-06,0.5148832
1.0624E-06,0.5148126
1.0625E-06,0.5147424
1.0626E-06,0.5146728
1.0627E-06,0.5146036
1.0628E-06,0.5145349
1.0629E-06,0.5144666
0.000001063,0.5143987
1.0631E-06,0.5143312
1.0632E-06,0.5142642
1.0633E-06,0.5141974
1.0634E-06,0.5141311
1.0635E-06,0.514065
1.0636E-06,0.5139992
1.0637E-06,0.5139337
1.0638E-06,0.5138685
1.0639E-06,0.5138035
0.000001064,0.5137387
1.0641E-06,0.5136741
1.0642E-06,0.5136096
1.0643E-06,0.5135453
1.0644E-06,0.5134811
1.0645E-06,0.5134171
1.0646E-06,0.513353
1.0647E-06,0.5132891
1.0648E-06,0.5132251
1.0649E-06,0.5131611
0.000001065,0.5130972
1.0651E-06,0.5130331
1.0652E-06,0.512969
1.0653E-06,0.5129047
1.0654E-06,0.5128404
1.0655E-06,0.5127758
1.0656E-06,0.5127111
1.0657E-06,0.5126462
1.0658E-06,0.512581
1.0659E-06,0.5125155
0.000001066,0.5124498
1.0661E-06,0.5123837
1.0662E-06,0.5123172
1.0663E-06,0.5122504
1.0664E-06,0.5121832
1.0665E-06,0.5121155
1.0666E-06,0.5120474
1.0667E-06,0.5119787
1.0668E-06,0.5119096
1.0669E-06,0.5118399
0.000001067,0.5117696
1.0671E-06,0.5116988
1.0672E-06,0.5116273
1.0673E-06,0.5115552
1.0674E-06,0.5114824
1.0675E-06,0.5114089
1.0676E-06,0.5113348
1.0677E-06,0.5112598
1.0678E-06,0.5111841
1.0679E-06,0.5111076
0.000001068,0.5110304
1.0681E-06,0.5109523
1.0682E-06,0.5108733
1.0683E-06,0.5107935
1.0684E-06,0.5107127
1.0685E-06,0.5106311
1.0686E-06,0.5105485
1.0687E-06,0.510465
1.0688E-06,0.5103805
1.0689E-06,0.510295
0.000001069,0.5102084
1.0691E-06,0.5101209
1.0692E-06,0.5100322
