  Time                 , -I(R1)               
  3.250436465345e-003  ,-5.782947770343e-008  
  3.257575289808e-003  ,-2.815534977919e-008  
  3.265319125257e-003  ,1.438964155078e-008  
  3.274083773695e-003  ,5.021637008804e-008  
  3.280596224866e-003  ,4.943466407142e-008  
  3.287727419935e-003  ,2.407256015197e-008  
  3.295459048353e-003  ,-1.226486899781e-008  
  3.304223696790e-003  ,-4.292708040668e-008  
  3.310756747327e-003  ,-4.225700453895e-008  
  3.317880313001e-003  ,-2.057931548717e-008  
  3.325598208509e-003  ,1.045091745844e-008  
  3.334362856946e-003  ,3.669449150849e-008  
  3.340919558607e-003  ,3.611844628909e-008  
  3.348033206068e-003  ,1.759394346371e-008  
  3.355734316907e-003  ,-8.896100298107e-009  
  3.364498965345e-003  ,-3.136355752789e-008  
  3.371083895765e-003  ,-3.086971961684e-008  
  3.378186862073e-003  ,-1.504030439851e-008  
  3.385872714124e-003  ,7.577006928700e-009  
  3.394637362562e-003  ,2.680800199466e-008  
  3.401254336439e-003  ,2.637857430414e-008  
  3.408342043958e-003  ,1.285622763043e-008  
  3.416012637220e-003  ,-6.455073324655e-009  
  3.424774233900e-003  ,-2.291196970431e-008  
  3.431428591810e-003  ,-2.253835799115e-008  
  3.438497225843e-003  ,-1.099160729064e-008  
  3.446147982679e-003  ,5.489548068757e-009  
  3.454905001722e-003  ,1.957791067126e-008  
  3.461602084241e-003  ,1.925792100854e-008  
  3.468653933607e-003  ,9.396065249018e-009  
  3.476286379896e-003  ,-4.671237489561e-009  
  3.485040347181e-003  ,-1.673045338147e-008  
  3.491787783704e-003  ,-1.644891012848e-008  
  3.498835818372e-003  ,-7.998804443068e-009  
  3.506462924085e-003  ,4.022238014961e-009  
  3.515215365491e-003  ,1.431205204940e-008  
  3.522022311292e-003  ,1.402795989756e-008  
  3.529116122327e-003  ,6.694017866042e-009  
  3.536800448499e-003  ,-3.637689190354e-009  
  3.545562045179e-003  ,-1.229905849549e-008  
  3.552439944349e-003  ,-1.189017676095e-008  
  3.559568850599e-003  ,-5.438352313873e-009  
  3.567375247083e-003  ,3.492789494751e-009  
  3.576153628431e-003  ,1.062583475410e-008  
  3.583104769788e-003  ,9.983134958973e-009  
  3.590240542493e-003  ,4.232171093716e-009  
  3.598252932630e-003  ,-3.531413599336e-009  
  3.607060305677e-003  ,-9.217833410381e-009  
  3.614086215101e-003  ,-8.255678203425e-009  
  3.621196810804e-003  ,-3.066332834256e-009  
  3.629555575452e-003  ,3.720938203050e-009  
  3.638648287855e-003  ,8.019887006267e-009  
  3.645781008802e-003  ,6.537250682129e-009  
  3.652871768079e-003  ,1.714607768343e-009  
  3.662039248548e-003  ,-4.268073262760e-009  
  3.671972720228e-003  ,-6.778034856619e-009  
  3.679354159437e-003  ,-4.352101238432e-009  
  3.687094943128e-003  ,6.583931232018e-010  
  3.698642794691e-003  ,5.752399090587e-009  
  3.706801669202e-003  ,4.964537618928e-009  
  3.714818636976e-003  ,1.216762665491e-009  
  3.723683993421e-003  ,-2.937859542525e-009  
  3.733330599866e-003  ,-4.898301764097e-009  
  3.740927188001e-003  ,-3.254158442856e-009  
  3.748410098157e-003  ,1.948819660359e-010  
  3.760182253919e-003  ,4.080279041878e-009  
  3.769038455091e-003  ,3.540468055763e-009  
  3.777516238294e-003  ,6.952079592634e-010  
  3.786601321302e-003  ,-2.250101969013e-009  
  3.796492068372e-003  ,-3.449479264064e-009  
  3.804534976087e-003  ,-2.031098654773e-009  
  3.812294070325e-003  ,5.667859085749e-010  
  3.824456851087e-003  ,3.002418887336e-009  
  3.833500735364e-003  ,2.226817038659e-009  
  3.842340151868e-003  ,-7.351632059497e-011  
  3.853306643568e-003  ,-2.375454181035e-009  
  3.864189211927e-003  ,-1.868237713767e-009  
  3.872280947767e-003  ,-2.241258377290e-010  
  3.880963198743e-003  ,1.666596691982e-009  
  3.891635195814e-003  ,2.041925649880e-009  
  3.903222720228e-003  ,3.152159705592e-010  
  3.913993899427e-003  ,-1.584668353032e-009  
  3.924366824232e-003  ,-1.650410383454e-009  
  3.933291689954e-003  ,-4.714538075431e-010  
  3.941789309583e-003  ,1.000878891499e-009  
  3.956913821302e-003  ,1.392194740416e-009  
  3.967854373060e-003  ,2.245538836176e-010  
  3.978312747083e-003  ,-1.084426927573e-009  
  3.993568484388e-003  ,-1.037586477640e-009  
  4.008143679700e-003  ,4.366986501335e-010  
  4.023162905775e-003  ,1.079062809482e-009  
  4.036503665052e-003  ,2.827694029011e-010  
  4.049214236341e-003  ,-7.592985586413e-010  
  4.070320193372e-003  ,-3.367077098813e-010  
  4.088325564466e-003  ,4.514657727684e-010  
  4.105290286146e-003  ,4.750153061602e-010  
  4.126643435560e-003  ,-2.213010527811e-010  
  4.145973269544e-003  ,-4.060122466919e-010  
  4.173109500013e-003  ,1.378238763959e-010  
  4.198082034193e-003  ,2.459282619876e-010  
  4.239659182630e-003  ,-1.397706713647e-010  
  4.279270999036e-003  ,-2.000142000516e-011  
  4.357261721693e-003  ,1.019360299632e-010  
  4.442540042005e-003  ,-4.224661123770e-011  
  4.526158206068e-003  ,-3.649860438972e-013  
  4.626158206068e-003  ,4.818004946073e-012  
  4.726158206068e-003  ,-8.595561698348e-012  
  4.826158206068e-003  ,1.129019053796e-011  
  4.926158206068e-003  ,-1.262885293793e-011  
  5.000000000000e-003  ,1.212603282828e-011  
